RSLT0109 (Chromatogram RI)	
X:	Y:
14.14833	0.079
14.15000	0.068
14.15167	0.077
14.15333	0.078
14.15500	0.065
14.15667	0.057
14.15833	0.069
14.16000	0.068
14.16167	0.059
14.16333	0.055
14.16500	0.069
14.16667	0.072
14.16833	0.062
14.17000	0.053
14.17167	0.065
14.17333	0.071
14.17500	0.063
14.17667	0.053
14.17833	0.063
14.18000	0.070
14.18167	0.060
14.18333	0.052
14.18500	0.064
14.18667	0.069
14.18833	0.063
14.19000	0.060
14.19167	0.074
14.19333	0.079
14.19500	0.070
14.19667	0.060
14.19833	0.070
14.20000	0.074
14.20167	0.067
14.20333	0.059
14.20500	0.071
14.20667	0.079
14.20833	0.072
14.21000	0.059
14.21167	0.063
14.21333	0.070
14.21500	0.062
14.21667	0.049
14.21833	0.059
14.22000	0.070
14.22167	0.064
14.22333	0.058
14.22500	0.071
14.22667	0.079
14.22833	0.075
14.23000	0.064
14.23167	0.071
14.23333	0.078
14.23500	0.071
14.23667	0.056
14.23833	0.063
14.24000	0.071
14.24167	0.068
14.24333	0.057
14.24500	0.062
14.24667	0.074
14.24833	0.072
14.25000	0.057
14.25167	0.063
14.25333	0.072
14.25500	0.070
14.25667	0.055
14.25833	0.060
14.26000	0.070
14.26167	0.064
14.26333	0.053
14.26500	0.059
14.26667	0.073
14.26833	0.073
14.27000	0.060
14.27167	0.064
14.27333	0.076
14.27500	0.072
14.27667	0.056
14.27833	0.059
14.28000	0.070
14.28167	0.069
14.28333	0.056
14.28500	0.060
14.28667	0.071
14.28833	0.070
14.29000	0.055
14.29167	0.057
14.29333	0.072
14.29500	0.074
14.29667	0.061
14.29833	0.063
14.30000	0.071
14.30167	0.071
14.30333	0.061
14.30500	0.066
14.30667	0.075
14.30833	0.077
14.31000	0.065
14.31167	0.067
14.31333	0.075
14.31500	0.076
14.31667	0.063
14.31833	0.066
14.32000	0.077
14.32167	0.082
14.32333	0.070
14.32500	0.069
14.32667	0.082
14.32833	0.084
14.33000	0.071
14.33167	0.071
14.33333	0.084
14.33500	0.090
14.33667	0.076
14.33833	0.071
14.34000	0.082
14.34167	0.081
14.34333	0.068
14.34500	0.064
14.34667	0.075
14.34833	0.079
14.35000	0.069
14.35167	0.064
14.35333	0.076
14.35500	0.082
14.35667	0.073
14.35833	0.066
14.36000	0.077
14.36167	0.080
14.36333	0.068
14.36500	0.064
14.36667	0.079
14.36833	0.083
14.37000	0.072
14.37167	0.062
14.37333	0.075
14.37500	0.084
14.37667	0.074
14.37833	0.067
14.38000	0.076
14.38167	0.080
14.38333	0.071
14.38500	0.063
14.38667	0.074
14.38833	0.081
14.39000	0.073
14.39167	0.061
14.39333	0.071
14.39500	0.078
14.39667	0.071
14.39833	0.060
14.40000	0.073
14.40167	0.079
14.40333	0.072
14.40500	0.062
14.40667	0.073
14.40833	0.081
14.41000	0.075
14.41167	0.064
14.41333	0.074
14.41500	0.078
14.41667	0.071
14.41833	0.060
14.42000	0.072
14.42167	0.080
14.42333	0.076
14.42500	0.064
14.42667	0.072
14.42833	0.079
14.43000	0.074
14.43167	0.062
14.43333	0.071
14.43500	0.077
14.43667	0.071
14.43833	0.062
14.44000	0.072
14.44167	0.078
14.44333	0.072
14.44500	0.063
14.44667	0.071
14.44833	0.079
14.45000	0.079
14.45167	0.066
14.45333	0.074
14.45500	0.082
14.45667	0.079
14.45833	0.067
14.46000	0.078
14.46167	0.089
14.46333	0.086
14.46500	0.071
14.46667	0.077
14.46833	0.084
14.47000	0.081
14.47167	0.065
14.47333	0.071
14.47500	0.080
14.47667	0.076
14.47833	0.059
14.48000	0.070
14.48167	0.080
14.48333	0.077
14.48500	0.068
14.48667	0.076
14.48833	0.084
14.49000	0.084
14.49167	0.069
14.49333	0.073
14.49500	0.082
14.49667	0.080
14.49833	0.064
14.50000	0.065
14.50167	0.077
14.50333	0.079
14.50500	0.065
14.50667	0.067
14.50833	0.081
14.51000	0.085
14.51167	0.073
14.51333	0.076
14.51500	0.089
14.51667	0.090
14.51833	0.078
14.52000	0.077
14.52167	0.087
14.52333	0.087
14.52500	0.071
14.52667	0.068
14.52833	0.085
14.53000	0.087
14.53167	0.073
14.53333	0.067
14.53500	0.080
14.53667	0.083
14.53833	0.070
14.54000	0.070
14.54167	0.083
14.54333	0.085
14.54500	0.068
14.54667	0.063
14.54833	0.078
14.55000	0.081
14.55167	0.069
14.55333	0.069
14.55500	0.085
14.55667	0.090
14.55833	0.078
14.56000	0.074
14.56167	0.087
14.56333	0.087
14.56500	0.076
14.56667	0.072
14.56833	0.086
14.57000	0.087
14.57167	0.073
14.57333	0.062
14.57500	0.080
14.57667	0.082
14.57833	0.070
14.58000	0.058
14.58167	0.072
14.58333	0.078
14.58500	0.069
14.58667	0.060
14.58833	0.072
14.59000	0.075
14.59167	0.069
14.59333	0.062
14.59500	0.075
14.59667	0.078
14.59833	0.070
14.60000	0.063
14.60167	0.078
14.60333	0.083
14.60500	0.072
14.60667	0.061
14.60833	0.075
14.61000	0.079
14.61167	0.071
14.61333	0.062
14.61500	0.077
14.61667	0.083
14.61833	0.076
14.62000	0.066
14.62167	0.078
14.62333	0.086
14.62500	0.080
14.62667	0.069
14.62833	0.081
14.63000	0.087
14.63167	0.076
14.63333	0.063
14.63500	0.072
14.63667	0.079
14.63833	0.075
14.64000	0.063
14.64167	0.077
14.64333	0.087
14.64500	0.080
14.64667	0.065
14.64833	0.074
14.65000	0.082
14.65167	0.078
14.65333	0.065
14.65500	0.077
14.65667	0.084
14.65833	0.080
14.66000	0.064
14.66167	0.073
14.66333	0.082
14.66500	0.077
14.66667	0.061
14.66833	0.066
14.67000	0.074
14.67167	0.073
14.67333	0.062
14.67500	0.072
14.67667	0.083
14.67833	0.081
14.68000	0.066
14.68167	0.070
14.68333	0.078
14.68500	0.072
14.68667	0.057
14.68833	0.067
14.69000	0.078
14.69167	0.073
14.69333	0.060
14.69500	0.065
14.69667	0.080
14.69833	0.078
14.70000	0.064
14.70167	0.065
14.70333	0.079
14.70500	0.076
14.70667	0.063
14.70833	0.064
14.71000	0.073
14.71167	0.073
14.71333	0.060
14.71500	0.062
14.71667	0.076
14.71833	0.077
14.72000	0.067
14.72167	0.067
14.72333	0.083
14.72500	0.083
14.72667	0.066
14.72833	0.061
14.73000	0.073
14.73167	0.072
14.73333	0.060
14.73500	0.059
14.73667	0.076
14.73833	0.076
14.74000	0.064
14.74167	0.062
14.74333	0.075
14.74500	0.077
14.74667	0.067
14.74833	0.063
14.75000	0.079
14.75167	0.078
14.75333	0.064
14.75500	0.059
14.75667	0.073
14.75833	0.075
14.76000	0.064
14.76167	0.060
14.76333	0.075
14.76500	0.077
14.76667	0.064
14.76833	0.057
14.77000	0.074
14.77167	0.082
14.77333	0.071
14.77500	0.064
14.77667	0.081
14.77833	0.084
14.78000	0.073
14.78167	0.065
14.78333	0.080
14.78500	0.082
14.78667	0.071
14.78833	0.064
14.79000	0.076
14.79167	0.078
14.79333	0.067
14.79500	0.057
14.79667	0.071
14.79833	0.074
14.80000	0.064
14.80167	0.056
14.80333	0.073
14.80500	0.077
14.80667	0.067
14.80833	0.056
14.81000	0.072
14.81167	0.077
14.81333	0.069
14.81500	0.059
14.81667	0.075
14.81833	0.081
14.82000	0.073
14.82167	0.061
14.82333	0.076
14.82500	0.082
14.82667	0.072
14.82833	0.056
14.83000	0.066
14.83167	0.075
14.83333	0.066
14.83500	0.054
14.83667	0.067
14.83833	0.077
14.84000	0.069
14.84167	0.056
14.84333	0.066
14.84500	0.073
14.84667	0.066
14.84833	0.054
14.85000	0.065
14.85167	0.076
14.85333	0.070
14.85500	0.059
14.85667	0.069
14.85833	0.078
14.86000	0.073
14.86167	0.061
14.86333	0.068
14.86500	0.074
14.86667	0.070
14.86833	0.056
14.87000	0.064
14.87167	0.074
14.87333	0.067
14.87500	0.055
14.87667	0.063
14.87833	0.077
14.88000	0.074
14.88167	0.061
14.88333	0.066
14.88500	0.080
14.88667	0.075
14.88833	0.064
14.89000	0.066
14.89167	0.076
14.89333	0.073
14.89500	0.061
14.89667	0.067
14.89833	0.079
14.90000	0.073
14.90167	0.060
14.90333	0.063
14.90500	0.074
14.90667	0.073
14.90833	0.063
14.91000	0.067
14.91167	0.079
14.91333	0.076
14.91500	0.063
14.91667	0.061
14.91833	0.073
14.92000	0.071
14.92167	0.058
14.92333	0.061
14.92500	0.075
14.92667	0.074
14.92833	0.060
14.93000	0.059
14.93167	0.073
14.93333	0.072
14.93500	0.060
14.93667	0.059
14.93833	0.070
14.94000	0.068
14.94167	0.061
14.94333	0.062
14.94500	0.075
14.94667	0.070
14.94833	0.058
14.95000	0.055
14.95167	0.068
14.95333	0.070
14.95500	0.061
14.95667	0.059
14.95833	0.073
14.96000	0.075
14.96167	0.065
14.96333	0.063
14.96500	0.078
14.96667	0.083
14.96833	0.075
14.97000	0.067
14.97167	0.075
14.97333	0.075
14.97500	0.065
14.97667	0.060
14.97833	0.073
14.98000	0.076
14.98167	0.062
14.98333	0.058
14.98500	0.071
14.98667	0.075
14.98833	0.061
14.99000	0.053
14.99167	0.064
14.99333	0.070
14.99500	0.062
14.99667	0.055
14.99833	0.069
15.00000	0.073
15.00167	0.063
15.00333	0.055
15.00500	0.066
15.00667	0.070
15.00833	0.059
15.01000	0.052
15.01167	0.064
15.01333	0.068
15.01500	0.060
15.01667	0.056
15.01833	0.071
15.02000	0.081
15.02167	0.075
15.02333	0.067
15.02500	0.079
15.02667	0.086
15.02833	0.079
15.03000	0.069
15.03167	0.081
15.03333	0.087
15.03500	0.076
15.03667	0.062
15.03833	0.069
15.04000	0.075
15.04167	0.067
15.04333	0.056
15.04500	0.067
15.04667	0.077
15.04833	0.073
15.05000	0.063
15.05167	0.070
15.05333	0.074
15.05500	0.066
15.05667	0.052
15.05833	0.062
15.06000	0.072
15.06167	0.065
15.06333	0.057
15.06500	0.070
15.06667	0.079
15.06833	0.071
15.07000	0.058
15.07167	0.067
15.07333	0.079
15.07500	0.074
15.07667	0.060
15.07833	0.068
15.08000	0.077
15.08167	0.068
15.08333	0.055
15.08500	0.063
15.08667	0.070
15.08833	0.067
15.09000	0.057
15.09167	0.064
15.09333	0.073
15.09500	0.070
15.09667	0.057
15.09833	0.062
15.10000	0.074
15.10167	0.069
15.10333	0.054
15.10500	0.059
15.10667	0.068
15.10833	0.064
15.11000	0.054
15.11167	0.062
15.11333	0.074
15.11500	0.070
15.11667	0.057
15.11833	0.063
15.12000	0.074
15.12167	0.075
15.12333	0.061
15.12500	0.067
15.12667	0.077
15.12833	0.069
15.13000	0.051
15.13167	0.055
15.13333	0.066
15.13500	0.066
15.13667	0.053
15.13833	0.057
15.14000	0.069
15.14167	0.068
15.14333	0.053
15.14500	0.054
15.14667	0.065
15.14833	0.068
15.15000	0.059
15.15167	0.063
15.15333	0.072
15.15500	0.069
15.15667	0.054
15.15833	0.058
15.16000	0.069
15.16167	0.070
15.16333	0.057
15.16500	0.057
15.16667	0.068
15.16833	0.070
15.17000	0.061
15.17167	0.059
15.17333	0.064
15.17500	0.067
15.17667	0.058
15.17833	0.059
15.18000	0.070
15.18167	0.071
15.18333	0.059
15.18500	0.055
15.18667	0.068
15.18833	0.072
15.19000	0.060
15.19167	0.055
15.19333	0.069
15.19500	0.074
15.19667	0.062
15.19833	0.057
15.20000	0.070
15.20167	0.073
15.20333	0.060
15.20500	0.051
15.20667	0.061
15.20833	0.065
15.21000	0.056
15.21167	0.050
15.21333	0.060
15.21500	0.063
15.21667	0.050
15.21833	0.043
15.22000	0.054
15.22167	0.061
15.22333	0.054
15.22500	0.044
15.22667	0.055
15.22833	0.059
15.23000	0.047
15.23167	0.038
15.23333	0.049
15.23500	0.053
15.23667	0.047
15.23833	0.040
15.24000	0.051
15.24167	0.057
15.24333	0.051
15.24500	0.040
15.24667	0.051
15.24833	0.058
15.25000	0.048
15.25167	0.035
15.25333	0.044
15.25500	0.049
15.25667	0.043
15.25833	0.035
15.26000	0.047
15.26167	0.050
15.26333	0.044
15.26500	0.034
15.26667	0.046
15.26833	0.056
15.27000	0.053
15.27167	0.044
15.27333	0.060
15.27500	0.067
15.27667	0.059
15.27833	0.046
15.28000	0.054
15.28167	0.064
15.28333	0.058
15.28500	0.043
15.28667	0.057
15.28833	0.068
15.29000	0.066
15.29167	0.057
15.29333	0.072
15.29500	0.084
15.29667	0.081
15.29833	0.071
15.30000	0.081
15.30167	0.091
15.30333	0.085
15.30500	0.071
15.30667	0.083
15.30833	0.094
15.31000	0.090
15.31167	0.077
15.31333	0.088
15.31500	0.097
15.31667	0.094
15.31833	0.077
15.32000	0.085
15.32167	0.096
15.32333	0.097
15.32500	0.082
15.32667	0.091
15.32833	0.105
15.33000	0.106
15.33167	0.093
15.33333	0.104
15.33500	0.117
15.33667	0.112
15.33833	0.096
15.34000	0.102
15.34167	0.113
15.34333	0.115
15.34500	0.104
15.34667	0.108
15.34833	0.121
15.35000	0.121
15.35167	0.109
15.35333	0.113
15.35500	0.125
15.35667	0.128
15.35833	0.115
15.36000	0.117
15.36167	0.127
15.36333	0.125
15.36500	0.112
15.36667	0.112
15.36833	0.128
15.37000	0.132
15.37167	0.117
15.37333	0.114
15.37500	0.128
15.37667	0.128
15.37833	0.110
15.38000	0.108
15.38167	0.122
15.38333	0.128
15.38500	0.115
15.38667	0.109
15.38833	0.122
15.39000	0.121
15.39167	0.110
15.39333	0.105
15.39500	0.117
15.39667	0.118
15.39833	0.104
15.40000	0.099
15.40167	0.113
15.40333	0.114
15.40500	0.100
15.40667	0.095
15.40833	0.109
15.41000	0.112
15.41167	0.100
15.41333	0.093
15.41500	0.105
15.41667	0.108
15.41833	0.098
15.42000	0.089
15.42167	0.100
15.42333	0.100
15.42500	0.088
15.42667	0.081
15.42833	0.093
15.43000	0.093
15.43167	0.082
15.43333	0.075
15.43500	0.089
15.43667	0.093
15.43833	0.082
15.44000	0.071
15.44167	0.085
15.44333	0.088
15.44500	0.075
15.44667	0.064
15.44833	0.076
15.45000	0.074
15.45167	0.065
15.45333	0.051
15.45500	0.064
15.45667	0.068
15.45833	0.058
15.46000	0.049
15.46167	0.064
15.46333	0.063
15.46500	0.054
15.46667	0.041
15.46833	0.052
15.47000	0.058
15.47167	0.053
15.47333	0.038
15.47500	0.051
15.47667	0.058
15.47833	0.055
15.48000	0.042
15.48167	0.052
15.48333	0.062
15.48500	0.058
15.48667	0.046
15.48833	0.057
15.49000	0.063
15.49167	0.057
15.49333	0.045
15.49500	0.056
15.49667	0.062
15.49833	0.056
15.50000	0.043
15.50167	0.055
15.50333	0.063
15.50500	0.056
15.50667	0.042
15.50833	0.056
15.51000	0.066
15.51167	0.063
15.51333	0.047
15.51500	0.053
15.51667	0.061
15.51833	0.059
15.52000	0.042
15.52167	0.050
15.52333	0.062
15.52500	0.057
15.52667	0.044
15.52833	0.051
15.53000	0.061
15.53167	0.057
15.53333	0.042
15.53500	0.048
15.53667	0.061
15.53833	0.058
15.54000	0.046
15.54167	0.055
15.54333	0.066
15.54500	0.064
15.54667	0.051
15.54833	0.054
15.55000	0.063
15.55167	0.062
15.55333	0.051
15.55500	0.057
15.55667	0.067
15.55833	0.061
15.56000	0.045
15.56167	0.044
15.56333	0.057
15.56500	0.059
15.56667	0.048
15.56833	0.048
15.57000	0.061
15.57167	0.061
15.57333	0.046
15.57500	0.047
15.57667	0.063
15.57833	0.065
15.58000	0.054
15.58167	0.053
15.58333	0.063
15.58500	0.063
15.58667	0.050
15.58833	0.049
15.59000	0.066
15.59167	0.065
15.59333	0.053
15.59500	0.050
15.59667	0.067
15.59833	0.070
15.60000	0.057
15.60167	0.051
15.60333	0.065
15.60500	0.063
15.60667	0.050
15.60833	0.044
15.61000	0.057
15.61167	0.059
15.61333	0.045
15.61500	0.039
15.61667	0.057
15.61833	0.063
15.62000	0.051
15.62167	0.044
15.62333	0.057
15.62500	0.060
15.62667	0.050
15.62833	0.044
15.63000	0.060
15.63167	0.060
15.63333	0.047
15.63500	0.041
15.63667	0.052
15.63833	0.057
15.64000	0.049
15.64167	0.042
15.64333	0.056
15.64500	0.062
15.64667	0.048
15.64833	0.039
15.65000	0.053
15.65167	0.058
15.65333	0.049
15.65500	0.042
15.65667	0.056
15.65833	0.061
15.66000	0.053
15.66167	0.043
15.66333	0.053
15.66500	0.057
15.66667	0.049
15.66833	0.038
15.67000	0.052
15.67167	0.056
15.67333	0.047
15.67500	0.037
15.67667	0.049
15.67833	0.058
15.68000	0.050
15.68167	0.035
15.68333	0.046
15.68500	0.053
15.68667	0.045
15.68833	0.037
15.69000	0.051
15.69167	0.058
15.69333	0.051
15.69500	0.040
15.69667	0.055
15.69833	0.062
15.70000	0.056
15.70167	0.045
15.70333	0.055
15.70500	0.067
15.70667	0.065
15.70833	0.052
15.71000	0.062
15.71167	0.069
15.71333	0.059
15.71500	0.043
15.71667	0.051
15.71833	0.059
15.72000	0.054
15.72167	0.043
15.72333	0.051
15.72500	0.063
15.72667	0.060
15.72833	0.047
15.73000	0.054
15.73167	0.067
15.73333	0.064
15.73500	0.053
15.73667	0.058
15.73833	0.071
15.74000	0.068
15.74167	0.049
15.74333	0.052
15.74500	0.066
15.74667	0.061
15.74833	0.045
15.75000	0.048
15.75167	0.060
15.75333	0.055
15.75500	0.044
15.75667	0.046
15.75833	0.059
15.76000	0.057
15.76167	0.046
15.76333	0.051
15.76500	0.064
15.76667	0.059
15.76833	0.044
15.77000	0.045
15.77167	0.056
15.77333	0.053
15.77500	0.042
15.77667	0.042
15.77833	0.058
15.78000	0.059
15.78167	0.044
15.78333	0.044
15.78500	0.056
15.78667	0.056
15.78833	0.043
15.79000	0.044
15.79167	0.058
15.79333	0.061
15.79500	0.049
15.79667	0.048
15.79833	0.063
15.80000	0.066
15.80167	0.055
15.80333	0.053
15.80500	0.068
15.80667	0.070
15.80833	0.058
15.81000	0.055
15.81167	0.071
15.81333	0.074
15.81500	0.063
15.81667	0.060
15.81833	0.074
15.82000	0.079
15.82167	0.070
15.82333	0.067
15.82500	0.080
15.82667	0.081
15.82833	0.070
15.83000	0.066
15.83167	0.084
15.83333	0.089
15.83500	0.077
15.83667	0.070
15.83833	0.081
15.84000	0.086
15.84167	0.080
15.84333	0.078
15.84500	0.087
15.84667	0.088
15.84833	0.078
15.85000	0.073
15.85167	0.086
15.85333	0.088
15.85500	0.080
15.85667	0.074
15.85833	0.087
15.86000	0.096
15.86167	0.091
15.86333	0.084
15.86500	0.098
15.86667	0.105
15.86833	0.099
15.87000	0.095
15.87167	0.105
15.87333	0.114
15.87500	0.100
15.87667	0.088
15.87833	0.102
15.88000	0.113
15.88167	0.107
15.88333	0.100
15.88500	0.115
15.88667	0.123
15.88833	0.115
15.89000	0.106
15.89167	0.115
15.89333	0.127
15.89500	0.122
15.89667	0.113
15.89833	0.121
15.90000	0.133
15.90167	0.129
15.90333	0.119
15.90500	0.129
15.90667	0.139
15.90833	0.134
15.91000	0.127
15.91167	0.140
15.91333	0.153
15.91500	0.151
15.91667	0.141
15.91833	0.153
15.92000	0.165
15.92167	0.164
15.92333	0.156
15.92500	0.166
15.92667	0.180
15.92833	0.175
15.93000	0.169
15.93167	0.181
15.93333	0.195
15.93500	0.189
15.93667	0.180
15.93833	0.194
15.94000	0.209
15.94167	0.208
15.94333	0.197
15.94500	0.206
15.94667	0.218
15.94833	0.216
15.95000	0.207
15.95167	0.219
15.95333	0.233
15.95500	0.235
15.95667	0.227
15.95833	0.237
15.96000	0.251
15.96167	0.253
15.96333	0.244
15.96500	0.251
15.96667	0.265
15.96833	0.267
15.97000	0.258
15.97167	0.266
15.97333	0.285
15.97500	0.290
15.97667	0.284
15.97833	0.289
15.98000	0.301
15.98167	0.303
15.98333	0.294
15.98500	0.304
15.98667	0.318
15.98833	0.322
15.99000	0.313
15.99167	0.320
15.99333	0.331
15.99500	0.335
15.99667	0.333
15.99833	0.343
16.00000	0.357
16.00167	0.359
16.00333	0.353
16.00500	0.355
16.00667	0.369
16.00833	0.374
16.01000	0.368
16.01167	0.376
16.01333	0.395
16.01500	0.398
16.01667	0.390
16.01833	0.397
16.02000	0.417
16.02167	0.424
16.02333	0.415
16.02500	0.420
16.02667	0.439
16.02833	0.449
16.03000	0.441
16.03167	0.443
16.03333	0.458
16.03500	0.466
16.03667	0.459
16.03833	0.461
16.04000	0.478
16.04167	0.483
16.04333	0.476
16.04500	0.476
16.04667	0.493
16.04833	0.502
16.05000	0.494
16.05167	0.492
16.05333	0.506
16.05500	0.515
16.05667	0.509
16.05833	0.506
16.06000	0.520
16.06167	0.529
16.06333	0.524
16.06500	0.523
16.06667	0.538
16.06833	0.543
16.07000	0.535
16.07167	0.530
16.07333	0.545
16.07500	0.556
16.07667	0.552
16.07833	0.546
16.08000	0.561
16.08167	0.571
16.08333	0.565
16.08500	0.558
16.08667	0.573
16.08833	0.583
16.09000	0.575
16.09167	0.567
16.09333	0.585
16.09500	0.592
16.09667	0.582
16.09833	0.575
16.10000	0.591
16.10167	0.602
16.10333	0.598
16.10500	0.590
16.10667	0.602
16.10833	0.613
16.11000	0.609
16.11167	0.598
16.11333	0.610
16.11500	0.615
16.11667	0.611
16.11833	0.601
16.12000	0.613
16.12167	0.620
16.12333	0.617
16.12500	0.607
16.12667	0.616
16.12833	0.622
16.13000	0.617
16.13167	0.604
16.13333	0.615
16.13500	0.625
16.13667	0.621
16.13833	0.608
16.14000	0.619
16.14167	0.626
16.14333	0.620
16.14500	0.607
16.14667	0.616
16.14833	0.624
16.15000	0.620
16.15167	0.606
16.15333	0.616
16.15500	0.624
16.15667	0.619
16.15833	0.607
16.16000	0.614
16.16167	0.624
16.16333	0.625
16.16500	0.611
16.16667	0.618
16.16833	0.627
16.17000	0.622
16.17167	0.605
16.17333	0.612
16.17500	0.620
16.17667	0.616
16.17833	0.598
16.18000	0.603
16.18167	0.609
16.18333	0.602
16.18500	0.581
16.18667	0.585
16.18833	0.593
16.19000	0.589
16.19167	0.571
16.19333	0.575
16.19500	0.585
16.19667	0.579
16.19833	0.560
16.20000	0.562
16.20167	0.572
16.20333	0.568
16.20500	0.551
16.20667	0.549
16.20833	0.558
16.21000	0.559
16.21167	0.541
16.21333	0.537
16.21500	0.545
16.21667	0.547
16.21833	0.533
16.22000	0.528
16.22167	0.537
16.22333	0.531
16.22500	0.516
16.22667	0.516
16.22833	0.525
16.23000	0.521
16.23167	0.508
16.23333	0.504
16.23500	0.509
16.23667	0.507
16.23833	0.493
16.24000	0.487
16.24167	0.496
16.24333	0.493
16.24500	0.479
16.24667	0.469
16.24833	0.480
16.25000	0.480
16.25167	0.466
16.25333	0.457
16.25500	0.468
16.25667	0.470
16.25833	0.453
16.26000	0.442
16.26167	0.452
16.26333	0.454
16.26500	0.441
16.26667	0.435
16.26833	0.446
16.27000	0.448
16.27167	0.435
16.27333	0.426
16.27500	0.439
16.27667	0.438
16.27833	0.427
16.28000	0.420
16.28167	0.431
16.28333	0.432
16.28500	0.421
16.28667	0.410
16.28833	0.421
16.29000	0.421
16.29167	0.409
16.29333	0.397
16.29500	0.409
16.29667	0.410
16.29833	0.396
16.30000	0.382
16.30167	0.394
16.30333	0.401
16.30500	0.392
16.30667	0.382
16.30833	0.397
16.31000	0.403
16.31167	0.396
16.31333	0.381
16.31500	0.394
16.31667	0.400
16.31833	0.394
16.32000	0.385
16.32167	0.402
16.32333	0.408
16.32500	0.400
16.32667	0.385
16.32833	0.397
16.33000	0.407
16.33167	0.402
16.33333	0.390
16.33500	0.404
16.33667	0.412
16.33833	0.407
16.34000	0.396
16.34167	0.412
16.34333	0.426
16.34500	0.426
16.34667	0.418
16.34833	0.433
16.35000	0.445
16.35167	0.447
16.35333	0.435
16.35500	0.451
16.35667	0.467
16.35833	0.473
16.36000	0.467
16.36167	0.482
16.36333	0.499
16.36500	0.504
16.36667	0.502
16.36833	0.521
16.37000	0.542
16.37167	0.551
16.37333	0.549
16.37500	0.568
16.37667	0.589
16.37833	0.598
16.38000	0.594
16.38167	0.614
16.38333	0.640
16.38500	0.651
16.38667	0.654
16.38833	0.674
16.39000	0.703
16.39167	0.720
16.39333	0.726
16.39500	0.754
16.39667	0.781
16.39833	0.798
16.40000	0.809
16.40167	0.836
16.40333	0.874
16.40500	0.896
16.40667	0.910
16.40833	0.939
16.41000	0.982
16.41167	1.011
16.41333	1.026
16.41500	1.058
16.41667	1.101
16.41833	1.137
16.42000	1.158
16.42167	1.192
16.42333	1.241
16.42500	1.277
16.42667	1.304
16.42833	1.342
16.43000	1.395
16.43167	1.439
16.43333	1.471
16.43500	1.511
16.43667	1.574
16.43833	1.623
16.44000	1.661
16.44167	1.713
16.44333	1.781
16.44500	1.838
16.44667	1.884
16.44833	1.937
16.45000	2.012
16.45167	2.075
16.45333	2.127
16.45500	2.190
16.45667	2.274
16.45833	2.348
16.46000	2.409
16.46167	2.473
16.46333	2.558
16.46500	2.636
16.46667	2.706
16.46833	2.778
16.47000	2.876
16.47167	2.963
16.47333	3.039
16.47500	3.119
16.47667	3.228
16.47833	3.327
16.48000	3.411
16.48167	3.501
16.48333	3.613
16.48500	3.718
16.48667	3.819
16.48833	3.919
16.49000	4.041
16.49167	4.153
16.49333	4.257
16.49500	4.367
16.49667	4.504
16.49833	4.633
16.50000	4.750
16.50167	4.868
16.50333	5.010
16.50500	5.147
16.50667	5.273
16.50833	5.402
16.51000	5.555
16.51167	5.706
16.51333	5.844
16.51500	5.985
16.51667	6.150
16.51833	6.312
16.52000	6.464
16.52167	6.615
16.52333	6.791
16.52500	6.962
16.52667	7.124
16.52833	7.282
16.53000	7.468
16.53167	7.653
16.53333	7.825
16.53500	7.996
16.53667	8.190
16.53833	8.386
16.54000	8.570
16.54167	8.751
16.54333	8.957
16.54500	9.168
16.54667	9.370
16.54833	9.565
16.55000	9.787
16.55167	10.007
16.55333	10.214
16.55500	10.418
16.55667	10.645
16.55833	10.875
16.56000	11.094
16.56167	11.308
16.56333	11.546
16.56500	11.786
16.56667	12.015
16.56833	12.241
16.57000	12.489
16.57167	12.743
16.57333	12.988
16.57500	13.225
16.57667	13.482
16.57833	13.742
16.58000	13.990
16.58167	14.233
16.58333	14.496
16.58500	14.770
16.58667	15.032
16.58833	15.283
16.59000	15.552
16.59167	15.831
16.59333	16.100
16.59500	16.358
16.59667	16.632
16.59833	16.919
16.60000	17.192
16.60167	17.458
16.60333	17.745
16.60500	18.035
16.60667	18.310
16.60833	18.578
16.61000	18.863
16.61167	19.161
16.61333	19.447
16.61500	19.721
16.61667	20.012
16.61833	20.312
16.62000	20.600
16.62167	20.877
16.62333	21.171
16.62500	21.479
16.62667	21.769
16.62833	22.045
16.63000	22.336
16.63167	22.639
16.63333	22.930
16.63500	23.210
16.63667	23.499
16.63833	23.802
16.64000	24.091
16.64167	24.366
16.64333	24.652
16.64500	24.954
16.64667	25.243
16.64833	25.516
16.65000	25.798
16.65167	26.091
16.65333	26.370
16.65500	26.638
16.65667	26.918
16.65833	27.212
16.66000	27.489
16.66167	27.755
16.66333	28.024
16.66500	28.307
16.66667	28.575
16.66833	28.827
16.67000	29.083
16.67167	29.356
16.67333	29.614
16.67500	29.858
16.67667	30.105
16.67833	30.369
16.68000	30.618
16.68167	30.853
16.68333	31.089
16.68500	31.341
16.68667	31.582
16.68833	31.806
16.69000	32.031
16.69167	32.270
16.69333	32.494
16.69500	32.705
16.69667	32.915
16.69833	33.140
16.70000	33.349
16.70167	33.541
16.70333	33.732
16.70500	33.936
16.70667	34.127
16.70833	34.305
16.71000	34.480
16.71167	34.670
16.71333	34.846
16.71500	35.006
16.71667	35.163
16.71833	35.340
16.72000	35.501
16.72167	35.644
16.72333	35.781
16.72500	35.938
16.72667	36.079
16.72833	36.202
16.73000	36.320
16.73167	36.453
16.73333	36.556
