RSLT0111 (Chromatogram RI)	
15.97667	0.262
15.97833	0.277
15.98000	0.279
15.98167	0.265
15.98333	0.258
15.98500	0.269
15.98667	0.273
15.98833	0.263
15.99000	0.256
15.99167	0.271
15.99333	0.272
15.99500	0.261
15.99667	0.257
15.99833	0.271
16.00000	0.276
16.00167	0.270
16.00333	0.263
16.00500	0.278
16.00667	0.285
16.00833	0.277
16.01000	0.262
16.01167	0.274
16.01333	0.276
16.01500	0.264
16.01667	0.254
16.01833	0.269
16.02000	0.273
16.02167	0.260
16.02333	0.247
16.02500	0.263
16.02667	0.270
16.02833	0.261
16.03000	0.250
16.03167	0.257
16.03333	0.260
16.03500	0.252
16.03667	0.243
16.03833	0.258
16.04000	0.264
16.04167	0.255
16.04333	0.244
16.04500	0.256
16.04667	0.260
16.04833	0.251
16.05000	0.238
16.05167	0.251
16.05333	0.255
16.05500	0.245
16.05667	0.233
16.05833	0.245
16.06000	0.251
16.06167	0.243
16.06333	0.230
16.06500	0.240
16.06667	0.249
16.06833	0.244
16.07000	0.232
16.07167	0.242
16.07333	0.253
16.07500	0.247
16.07667	0.233
16.07833	0.244
16.08000	0.254
16.08167	0.250
16.08333	0.239
16.08500	0.250
16.08667	0.259
16.08833	0.256
16.09000	0.242
16.09167	0.247
16.09333	0.257
16.09500	0.251
16.09667	0.237
16.09833	0.242
16.10000	0.253
16.10167	0.250
16.10333	0.237
16.10500	0.241
16.10667	0.251
16.10833	0.243
16.11000	0.229
16.11167	0.235
16.11333	0.248
16.11500	0.244
16.11667	0.227
16.11833	0.228
16.12000	0.234
16.12167	0.229
16.12333	0.217
16.12500	0.219
16.12667	0.229
16.12833	0.222
16.13000	0.209
16.13167	0.211
16.13333	0.228
16.13500	0.230
16.13667	0.221
16.13833	0.224
16.14000	0.236
16.14167	0.236
16.14333	0.225
16.14500	0.225
16.14667	0.240
16.14833	0.239
16.15000	0.223
16.15167	0.221
16.15333	0.233
16.15500	0.236
16.15667	0.227
16.15833	0.228
16.16000	0.240
16.16167	0.236
16.16333	0.221
16.16500	0.220
16.16667	0.231
16.16833	0.227
16.17000	0.216
16.17167	0.216
16.17333	0.228
16.17500	0.225
16.17667	0.213
16.17833	0.210
16.18000	0.226
16.18167	0.227
16.18333	0.218
16.18500	0.216
16.18667	0.232
16.18833	0.234
16.19000	0.220
16.19167	0.217
16.19333	0.231
16.19500	0.233
16.19667	0.221
16.19833	0.219
16.20000	0.233
16.20167	0.231
16.20333	0.215
16.20500	0.207
16.20667	0.219
16.20833	0.222
16.21000	0.211
16.21167	0.207
16.21333	0.220
16.21500	0.222
16.21667	0.213
16.21833	0.206
16.22000	0.219
16.22167	0.222
16.22333	0.209
16.22500	0.204
16.22667	0.220
16.22833	0.227
16.23000	0.216
16.23167	0.207
16.23333	0.220
16.23500	0.223
16.23667	0.213
16.23833	0.203
16.24000	0.215
16.24167	0.218
16.24333	0.210
16.24500	0.204
16.24667	0.217
16.24833	0.222
16.25000	0.212
16.25167	0.203
16.25333	0.213
16.25500	0.218
16.25667	0.211
16.25833	0.200
16.26000	0.210
16.26167	0.217
16.26333	0.212
16.26500	0.199
16.26667	0.210
16.26833	0.217
16.27000	0.209
16.27167	0.197
16.27333	0.205
16.27500	0.212
16.27667	0.206
16.27833	0.195
16.28000	0.206
16.28167	0.213
16.28333	0.206
16.28500	0.194
16.28667	0.200
16.28833	0.204
16.29000	0.199
16.29167	0.186
16.29333	0.195
16.29500	0.205
16.29667	0.200
16.29833	0.183
16.30000	0.191
16.30167	0.205
16.30333	0.205
16.30500	0.193
16.30667	0.200
16.30833	0.209
16.31000	0.204
16.31167	0.192
16.31333	0.199
16.31500	0.207
16.31667	0.200
16.31833	0.187
16.32000	0.196
16.32167	0.206
16.32333	0.204
16.32500	0.193
16.32667	0.193
16.32833	0.202
16.33000	0.195
16.33167	0.180
16.33333	0.184
16.33500	0.195
16.33667	0.193
16.33833	0.182
16.34000	0.186
16.34167	0.196
16.34333	0.198
16.34500	0.186
16.34667	0.193
16.34833	0.204
16.35000	0.203
16.35167	0.190
16.35333	0.193
16.35500	0.206
16.35667	0.203
16.35833	0.190
16.36000	0.196
16.36167	0.204
16.36333	0.202
16.36500	0.189
16.36667	0.191
16.36833	0.202
16.37000	0.201
16.37167	0.190
16.37333	0.195
16.37500	0.203
16.37667	0.200
16.37833	0.187
16.38000	0.188
16.38167	0.200
16.38333	0.203
16.38500	0.189
16.38667	0.187
16.38833	0.197
16.39000	0.199
16.39167	0.187
16.39333	0.187
16.39500	0.198
16.39667	0.198
16.39833	0.187
16.40000	0.186
16.40167	0.198
16.40333	0.198
16.40500	0.185
16.40667	0.185
16.40833	0.198
16.41000	0.199
16.41167	0.188
16.41333	0.187
16.41500	0.202
16.41667	0.205
16.41833	0.194
16.42000	0.186
16.42167	0.193
16.42333	0.193
16.42500	0.181
16.42667	0.175
16.42833	0.189
16.43000	0.193
16.43167	0.181
16.43333	0.173
16.43500	0.185
16.43667	0.188
16.43833	0.176
16.44000	0.172
16.44167	0.187
16.44333	0.191
16.44500	0.182
16.44667	0.173
16.44833	0.182
16.45000	0.185
16.45167	0.177
16.45333	0.167
16.45500	0.180
16.45667	0.188
16.45833	0.182
16.46000	0.174
16.46167	0.183
16.46333	0.186
16.46500	0.174
16.46667	0.158
16.46833	0.169
16.47000	0.179
16.47167	0.173
16.47333	0.163
16.47500	0.177
16.47667	0.185
16.47833	0.178
16.48000	0.165
16.48167	0.175
16.48333	0.182
16.48500	0.176
16.48667	0.164
16.48833	0.177
16.49000	0.184
16.49167	0.177
16.49333	0.164
16.49500	0.176
16.49667	0.187
16.49833	0.180
16.50000	0.166
16.50167	0.172
16.50333	0.182
16.50500	0.178
16.50667	0.166
16.50833	0.177
16.51000	0.184
16.51167	0.176
16.51333	0.162
16.51500	0.171
16.51667	0.178
16.51833	0.176
16.52000	0.166
16.52167	0.177
16.52333	0.188
16.52500	0.187
16.52667	0.173
16.52833	0.181
16.53000	0.189
16.53167	0.184
16.53333	0.169
16.53500	0.179
16.53667	0.188
16.53833	0.182
16.54000	0.171
16.54167	0.179
16.54333	0.186
16.54500	0.180
16.54667	0.164
16.54833	0.171
16.55000	0.178
16.55167	0.174
16.55333	0.160
16.55500	0.169
16.55667	0.180
16.55833	0.180
16.56000	0.164
16.56167	0.170
16.56333	0.181
16.56500	0.178
16.56667	0.164
16.56833	0.168
16.57000	0.180
16.57167	0.179
16.57333	0.167
16.57500	0.170
16.57667	0.183
16.57833	0.182
16.58000	0.166
16.58167	0.168
16.58333	0.178
16.58500	0.177
16.58667	0.166
16.58833	0.170
16.59000	0.184
16.59167	0.183
16.59333	0.170
16.59500	0.166
16.59667	0.178
16.59833	0.176
16.60000	0.163
16.60167	0.164
16.60333	0.178
16.60500	0.178
16.60667	0.162
16.60833	0.158
16.61000	0.171
16.61167	0.175
16.61333	0.164
16.61500	0.162
16.61667	0.172
16.61833	0.175
16.62000	0.159
16.62167	0.152
16.62333	0.168
16.62500	0.175
16.62667	0.166
16.62833	0.162
16.63000	0.173
16.63167	0.174
16.63333	0.163
16.63500	0.160
16.63667	0.173
16.63833	0.175
16.64000	0.163
16.64167	0.155
16.64333	0.169
16.64500	0.170
16.64667	0.158
16.64833	0.151
16.65000	0.166
16.65167	0.172
16.65333	0.164
16.65500	0.160
16.65667	0.171
16.65833	0.176
16.66000	0.168
16.66167	0.161
16.66333	0.179
16.66500	0.184
16.66667	0.173
16.66833	0.164
16.67000	0.179
16.67167	0.180
16.67333	0.172
16.67500	0.164
16.67667	0.181
16.67833	0.186
16.68000	0.176
16.68167	0.163
16.68333	0.173
16.68500	0.179
16.68667	0.170
16.68833	0.159
16.69000	0.172
16.69167	0.180
16.69333	0.173
16.69500	0.158
16.69667	0.167
16.69833	0.172
16.70000	0.163
16.70167	0.151
16.70333	0.163
16.70500	0.171
16.70667	0.168
16.70833	0.158
16.71000	0.167
16.71167	0.170
16.71333	0.162
16.71500	0.149
16.71667	0.162
16.71833	0.168
16.72000	0.165
16.72167	0.151
16.72333	0.163
16.72500	0.169
16.72667	0.163
16.72833	0.152
16.73000	0.164
16.73167	0.174
16.73333	0.169
16.73500	0.156
16.73667	0.165
16.73833	0.171
16.74000	0.167
16.74167	0.154
16.74333	0.162
16.74500	0.174
16.74667	0.171
16.74833	0.156
16.75000	0.163
16.75167	0.173
16.75333	0.170
16.75500	0.157
16.75667	0.163
16.75833	0.172
16.76000	0.168
16.76167	0.155
16.76333	0.160
16.76500	0.171
16.76667	0.168
16.76833	0.155
16.77000	0.158
16.77167	0.168
16.77333	0.169
16.77500	0.152
16.77667	0.154
16.77833	0.165
16.78000	0.166
16.78167	0.153
16.78333	0.155
16.78500	0.168
16.78667	0.164
16.78833	0.152
16.79000	0.154
16.79167	0.169
16.79333	0.171
16.79500	0.157
16.79667	0.154
16.79833	0.171
16.80000	0.170
16.80167	0.154
16.80333	0.154
16.80500	0.166
16.80667	0.165
16.80833	0.153
16.81000	0.152
16.81167	0.167
16.81333	0.170
16.81500	0.160
16.81667	0.153
16.81833	0.166
16.82000	0.167
16.82167	0.155
16.82333	0.150
16.82500	0.162
16.82667	0.163
16.82833	0.154
16.83000	0.153
16.83167	0.169
16.83333	0.174
16.83500	0.166
16.83667	0.159
16.83833	0.166
16.84000	0.167
16.84167	0.153
16.84333	0.145
16.84500	0.160
16.84667	0.164
16.84833	0.155
16.85000	0.150
16.85167	0.163
16.85333	0.163
16.85500	0.152
16.85667	0.142
16.85833	0.156
16.86000	0.159
16.86167	0.146
16.86333	0.138
16.86500	0.154
16.86667	0.161
16.86833	0.150
16.87000	0.140
16.87167	0.152
16.87333	0.155
16.87500	0.149
16.87667	0.141
16.87833	0.156
16.88000	0.158
16.88167	0.151
16.88333	0.139
16.88500	0.151
16.88667	0.154
16.88833	0.148
16.89000	0.137
16.89167	0.151
16.89333	0.156
16.89500	0.147
16.89667	0.136
16.89833	0.149
16.90000	0.156
16.90167	0.146
16.90333	0.130
16.90500	0.146
16.90667	0.158
16.90833	0.151
16.91000	0.139
16.91167	0.150
16.91333	0.155
16.91500	0.148
16.91667	0.136
16.91833	0.149
16.92000	0.157
16.92167	0.151
16.92333	0.140
16.92500	0.152
16.92667	0.161
16.92833	0.157
16.93000	0.141
16.93167	0.150
16.93333	0.160
16.93500	0.157
16.93667	0.144
16.93833	0.150
16.94000	0.158
16.94167	0.156
16.94333	0.144
16.94500	0.149
16.94667	0.162
16.94833	0.159
16.95000	0.151
16.95167	0.157
16.95333	0.168
16.95500	0.163
16.95667	0.150
16.95833	0.156
16.96000	0.168
16.96167	0.164
16.96333	0.151
16.96500	0.157
16.96667	0.168
16.96833	0.162
16.97000	0.148
16.97167	0.150
16.97333	0.164
16.97500	0.161
16.97667	0.147
16.97833	0.148
16.98000	0.159
16.98167	0.154
16.98333	0.140
16.98500	0.138
16.98667	0.150
16.98833	0.150
16.99000	0.141
16.99167	0.142
16.99333	0.153
16.99500	0.151
16.99667	0.139
16.99833	0.136
17.00000	0.148
17.00167	0.148
17.00333	0.138
17.00500	0.141
17.00667	0.152
17.00833	0.151
17.01000	0.140
17.01167	0.137
17.01333	0.146
17.01500	0.145
17.01667	0.134
17.01833	0.132
17.02000	0.147
17.02167	0.151
17.02333	0.140
17.02500	0.137
17.02667	0.151
17.02833	0.153
17.03000	0.142
17.03167	0.138
17.03333	0.149
17.03500	0.150
17.03667	0.143
17.03833	0.142
17.04000	0.157
17.04167	0.159
17.04333	0.145
17.04500	0.138
17.04667	0.152
17.04833	0.154
17.05000	0.143
17.05167	0.138
17.05333	0.153
17.05500	0.155
17.05667	0.141
17.05833	0.138
17.06000	0.146
17.06167	0.147
17.06333	0.138
17.06500	0.133
17.06667	0.144
17.06833	0.146
17.07000	0.136
17.07167	0.132
17.07333	0.149
17.07500	0.153
17.07667	0.144
17.07833	0.138
17.08000	0.148
17.08167	0.151
17.08333	0.142
17.08500	0.135
17.08667	0.148
17.08833	0.151
17.09000	0.143
17.09167	0.134
17.09333	0.144
17.09500	0.147
17.09667	0.140
17.09833	0.132
17.10000	0.145
17.10167	0.155
17.10333	0.151
17.10500	0.140
17.10667	0.148
17.10833	0.151
17.11000	0.143
17.11167	0.134
17.11333	0.144
17.11500	0.148
17.11667	0.141
17.11833	0.132
17.12000	0.143
17.12167	0.147
17.12333	0.141
17.12500	0.132
17.12667	0.144
17.12833	0.151
17.13000	0.145
17.13167	0.136
17.13333	0.144
17.13500	0.149
17.13667	0.142
17.13833	0.132
17.14000	0.142
17.14167	0.152
17.14333	0.142
17.14500	0.131
17.14667	0.138
17.14833	0.148
17.15000	0.142
17.15167	0.130
17.15333	0.138
17.15500	0.148
17.15667	0.145
17.15833	0.135
17.16000	0.143
17.16167	0.151
17.16333	0.149
17.16500	0.139
17.16667	0.146
17.16833	0.156
17.17000	0.153
17.17167	0.138
17.17333	0.143
17.17500	0.153
17.17667	0.149
17.17833	0.136
17.18000	0.140
17.18167	0.149
17.18333	0.148
17.18500	0.138
17.18667	0.143
17.18833	0.153
17.19000	0.153
17.19167	0.141
17.19333	0.146
17.19500	0.151
17.19667	0.148
17.19833	0.136
17.20000	0.140
17.20167	0.150
17.20333	0.149
17.20500	0.137
17.20667	0.138
17.20833	0.148
17.21000	0.144
17.21167	0.135
17.21333	0.140
17.21500	0.152
17.21667	0.150
17.21833	0.136
17.22000	0.137
17.22167	0.151
17.22333	0.150
17.22500	0.138
17.22667	0.140
17.22833	0.149
17.23000	0.151
17.23167	0.138
17.23333	0.139
17.23500	0.149
17.23667	0.147
17.23833	0.134
17.24000	0.135
17.24167	0.147
17.24333	0.148
17.24500	0.131
17.24667	0.129
17.24833	0.142
17.25000	0.140
17.25167	0.128
17.25333	0.127
17.25500	0.141
17.25667	0.144
17.25833	0.131
17.26000	0.127
17.26167	0.140
17.26333	0.145
17.26500	0.136
17.26667	0.131
17.26833	0.143
17.27000	0.146
17.27167	0.137
17.27333	0.131
17.27500	0.145
17.27667	0.149
17.27833	0.136
17.28000	0.128
17.28167	0.138
17.28333	0.141
17.28500	0.128
17.28667	0.120
17.28833	0.135
17.29000	0.143
17.29167	0.135
17.29333	0.130
17.29500	0.142
17.29667	0.148
17.29833	0.138
17.30000	0.129
17.30167	0.144
17.30333	0.150
17.30500	0.142
17.30667	0.134
17.30833	0.145
17.31000	0.154
17.31167	0.142
17.31333	0.131
17.31500	0.139
17.31667	0.145
17.31833	0.144
17.32000	0.136
17.32167	0.147
17.32333	0.155
17.32500	0.148
17.32667	0.137
17.32833	0.147
17.33000	0.150
17.33167	0.143
17.33333	0.130
17.33500	0.138
17.33667	0.148
17.33833	0.142
17.34000	0.130
17.34167	0.140
17.34333	0.146
17.34500	0.142
17.34667	0.131
17.34833	0.143
17.35000	0.151
17.35167	0.144
17.35333	0.132
17.35500	0.141
17.35667	0.147
17.35833	0.143
17.36000	0.130
17.36167	0.143
17.36333	0.155
17.36500	0.149
17.36667	0.133
17.36833	0.140
17.37000	0.150
17.37167	0.145
17.37333	0.132
17.37500	0.142
17.37667	0.148
17.37833	0.144
17.38000	0.132
17.38167	0.141
17.38333	0.145
17.38500	0.140
17.38667	0.125
17.38833	0.131
17.39000	0.139
17.39167	0.137
17.39333	0.125
17.39500	0.129
17.39667	0.140
17.39833	0.137
17.40000	0.121
17.40167	0.128
17.40333	0.137
17.40500	0.136
17.40667	0.124
17.40833	0.133
17.41000	0.144
17.41167	0.143
17.41333	0.129
17.41500	0.136
17.41667	0.146
17.41833	0.143
17.42000	0.128
17.42167	0.130
17.42333	0.144
17.42500	0.147
17.42667	0.130
17.42833	0.131
17.43000	0.143
17.43167	0.147
17.43333	0.133
17.43500	0.133
17.43667	0.143
17.43833	0.142
17.44000	0.127
17.44167	0.127
17.44333	0.141
17.44500	0.142
17.44667	0.127
17.44833	0.125
17.45000	0.138
17.45167	0.139
17.45333	0.129
17.45500	0.128
17.45667	0.140
17.45833	0.140
17.46000	0.130
17.46167	0.127
17.46333	0.140
17.46500	0.143
17.46667	0.133
17.46833	0.126
17.47000	0.140
17.47167	0.143
17.47333	0.133
17.47500	0.128
17.47667	0.141
17.47833	0.142
17.48000	0.125
17.48167	0.118
17.48333	0.129
17.48500	0.130
17.48667	0.120
17.48833	0.111
17.49000	0.127
17.49167	0.133
17.49333	0.123
17.49500	0.116
17.49667	0.130
17.49833	0.134
17.50000	0.124
17.50167	0.120
17.50333	0.136
17.50500	0.142
17.50667	0.130
17.50833	0.117
17.51000	0.131
17.51167	0.138
17.51333	0.132
17.51500	0.122
17.51667	0.134
17.51833	0.137
17.52000	0.128
17.52167	0.119
17.52333	0.135
17.52500	0.144
17.52667	0.135
17.52833	0.121
17.53000	0.135
17.53167	0.139
17.53333	0.133
17.53500	0.122
17.53667	0.135
17.53833	0.139
17.54000	0.131
17.54167	0.118
17.54333	0.131
17.54500	0.136
17.54667	0.130
17.54833	0.119
17.55000	0.133
17.55167	0.138
17.55333	0.134
17.55500	0.120
17.55667	0.128
17.55833	0.134
17.56000	0.131
17.56167	0.118
17.56333	0.129
17.56500	0.134
17.56667	0.128
17.56833	0.118
17.57000	0.127
17.57167	0.136
17.57333	0.133
17.57500	0.120
17.57667	0.130
17.57833	0.139
17.58000	0.133
17.58167	0.120
17.58333	0.128
17.58500	0.132
17.58667	0.125
17.58833	0.110
17.59000	0.119
17.59167	0.129
17.59333	0.127
17.59500	0.116
17.59667	0.125
17.59833	0.136
17.60000	0.134
17.60167	0.121
17.60333	0.127
17.60500	0.134
17.60667	0.132
17.60833	0.119
17.61000	0.124
17.61167	0.134
17.61333	0.132
17.61500	0.120
17.61667	0.121
17.61833	0.133
17.62000	0.134
17.62167	0.122
17.62333	0.123
17.62500	0.134
17.62667	0.132
17.62833	0.120
17.63000	0.124
17.63167	0.133
17.63333	0.131
17.63500	0.114
17.63667	0.114
17.63833	0.125
17.64000	0.126
17.64167	0.116
17.64333	0.116
17.64500	0.132
17.64667	0.130
17.64833	0.118
17.65000	0.116
17.65167	0.129
17.65333	0.132
17.65500	0.121
17.65667	0.121
17.65833	0.134
17.66000	0.133
17.66167	0.122
17.66333	0.116
17.66500	0.130
17.66667	0.130
17.66833	0.118
17.67000	0.116
17.67167	0.128
17.67333	0.128
17.67500	0.116
17.67667	0.111
17.67833	0.124
17.68000	0.121
17.68167	0.110
17.68333	0.108
17.68500	0.124
17.68667	0.124
17.68833	0.115
17.69000	0.111
17.69167	0.125
17.69333	0.126
17.69500	0.114
17.69667	0.107
17.69833	0.122
17.70000	0.127
17.70167	0.116
17.70333	0.110
17.70500	0.126
17.70667	0.133
17.70833	0.124
17.71000	0.113
17.71167	0.124
17.71333	0.127
17.71500	0.119
17.71667	0.110
17.71833	0.126
17.72000	0.128
17.72167	0.120
17.72333	0.113
17.72500	0.126
17.72667	0.128
17.72833	0.119
17.73000	0.111
17.73167	0.122
17.73333	0.125
17.73500	0.117
17.73667	0.106
17.73833	0.120
17.74000	0.123
17.74167	0.119
17.74333	0.111
17.74500	0.123
17.74667	0.129
17.74833	0.117
17.75000	0.104
17.75167	0.115
17.75333	0.126
17.75500	0.122
17.75667	0.111
17.75833	0.119
17.76000	0.122
17.76167	0.117
17.76333	0.106
17.76500	0.117
17.76667	0.126
17.76833	0.120
17.77000	0.107
17.77167	0.118
17.77333	0.126
17.77500	0.124
17.77667	0.112
17.77833	0.123
17.78000	0.135
17.78167	0.128
17.78333	0.116
17.78500	0.124
17.78667	0.130
17.78833	0.124
17.79000	0.111
17.79167	0.116
17.79333	0.127
17.79500	0.123
17.79667	0.108
17.79833	0.112
17.80000	0.123
17.80167	0.117
17.80333	0.104
17.80500	0.107
17.80667	0.119
17.80833	0.118
17.81000	0.109
17.81167	0.116
17.81333	0.126
17.81500	0.119
17.81667	0.104
17.81833	0.108
17.82000	0.120
17.82167	0.119
17.82333	0.107
17.82500	0.108
17.82667	0.125
17.82833	0.127
17.83000	0.114
17.83167	0.113
17.83333	0.125
17.83500	0.121
17.83667	0.109
17.83833	0.114
17.84000	0.125
17.84167	0.121
17.84333	0.108
17.84500	0.109
17.84667	0.123
17.84833	0.123
17.85000	0.108
17.85167	0.108
17.85333	0.124
17.85500	0.123
17.85667	0.113
17.85833	0.110
17.86000	0.121
17.86167	0.120
17.86333	0.108
17.86500	0.105
17.86667	0.117
17.86833	0.115
17.87000	0.104
17.87167	0.103
17.87333	0.113
17.87500	0.113
17.87667	0.100
17.87833	0.098
17.88000	0.109
17.88167	0.107
17.88333	0.096
17.88500	0.095
17.88667	0.109
17.88833	0.110
17.89000	0.098
17.89167	0.095
17.89333	0.109
17.89500	0.116
17.89667	0.107
17.89833	0.104
17.90000	0.116
17.90167	0.120
17.90333	0.109
17.90500	0.106
17.90667	0.119
17.90833	0.119
17.91000	0.105
17.91167	0.098
17.91333	0.116
17.91500	0.121
17.91667	0.108
17.91833	0.103
17.92000	0.117
17.92167	0.121
17.92333	0.111
17.92500	0.103
17.92667	0.112
17.92833	0.120
17.93000	0.113
17.93167	0.107
17.93333	0.118
17.93500	0.119
17.93667	0.111
17.93833	0.104
17.94000	0.115
17.94167	0.120
17.94333	0.110
17.94500	0.100
17.94667	0.113
17.94833	0.120
17.95000	0.112
17.95167	0.104
17.95333	0.115
17.95500	0.121
17.95667	0.113
17.95833	0.107
17.96000	0.115
17.96167	0.123
17.96333	0.115
17.96500	0.103
17.96667	0.114
17.96833	0.120
17.97000	0.110
17.97167	0.101
17.97333	0.111
17.97500	0.117
17.97667	0.111
17.97833	0.103
17.98000	0.111
17.98167	0.121
17.98333	0.118
17.98500	0.108
17.98667	0.115
17.98833	0.122
17.99000	0.113
17.99167	0.101
17.99333	0.110
17.99500	0.118
17.99667	0.113
17.99833	0.097
18.00000	0.102
18.00167	0.108
18.00333	0.103
18.00500	0.090
18.00667	0.098
18.00833	0.109
18.01000	0.108
18.01167	0.094
18.01333	0.102
18.01500	0.112
18.01667	0.109
18.01833	0.094
18.02000	0.100
18.02167	0.112
18.02333	0.108
18.02500	0.095
18.02667	0.103
18.02833	0.112
18.03000	0.110
18.03167	0.099
18.03333	0.105
18.03500	0.112
18.03667	0.111
18.03833	0.097
18.04000	0.103
18.04167	0.117
18.04333	0.117
18.04500	0.106
18.04667	0.109
18.04833	0.114
18.05000	0.108
18.05167	0.094
18.05333	0.100
18.05500	0.110
18.05667	0.109
18.05833	0.096
18.06000	0.099
18.06167	0.111
18.06333	0.111
18.06500	0.098
18.06667	0.097
18.06833	0.108
18.07000	0.112
18.07167	0.096
18.07333	0.098
18.07500	0.109
18.07667	0.110
18.07833	0.099
18.08000	0.098
18.08167	0.107
18.08333	0.108
18.08500	0.100
18.08667	0.101
18.08833	0.110
18.09000	0.110
18.09167	0.096
18.09333	0.093
18.09500	0.107
18.09667	0.111
18.09833	0.098
18.10000	0.099
18.10167	0.111
18.10333	0.114
18.10500	0.100
18.10667	0.096
18.10833	0.110
18.11000	0.115
18.11167	0.109
18.11333	0.109
18.11500	0.123
18.11667	0.123
18.11833	0.112
18.12000	0.105
18.12167	0.112
18.12333	0.114
18.12500	0.102
18.12667	0.099
18.12833	0.110
18.13000	0.115
18.13167	0.105
18.13333	0.097
18.13500	0.110
18.13667	0.116
18.13833	0.106
18.14000	0.099
18.14167	0.114
18.14333	0.115
18.14500	0.104
18.14667	0.097
18.14833	0.110
18.15000	0.116
18.15167	0.109
18.15333	0.100
18.15500	0.110
18.15667	0.115
18.15833	0.108
18.16000	0.101
18.16167	0.110
18.16333	0.111
18.16500	0.099
18.16667	0.086
18.16833	0.099
18.17000	0.108
18.17167	0.102
18.17333	0.089
18.17500	0.099
18.17667	0.101
18.17833	0.091
18.18000	0.080
18.18167	0.095
18.18333	0.105
18.18500	0.100
18.18667	0.089
18.18833	0.102
18.19000	0.108
18.19167	0.104
18.19333	0.090
18.19500	0.103
18.19667	0.110
18.19833	0.107
18.20000	0.097
18.20167	0.106
18.20333	0.112
18.20500	0.109
18.20667	0.095
18.20833	0.103
18.21000	0.111
18.21167	0.106
18.21333	0.095
18.21500	0.106
18.21667	0.117
18.21833	0.110
18.22000	0.096
18.22167	0.107
18.22333	0.116
18.22500	0.115
18.22667	0.101
18.22833	0.114
18.23000	0.121
18.23167	0.117
18.23333	0.101
18.23500	0.108
18.23667	0.119
18.23833	0.117
18.24000	0.103
18.24167	0.106
18.24333	0.117
18.24500	0.116
18.24667	0.101
18.24833	0.109
18.25000	0.117
18.25167	0.111
18.25333	0.096
18.25500	0.102
18.25667	0.114
18.25833	0.111
18.26000	0.094
18.26167	0.100
18.26333	0.115
18.26500	0.115
18.26667	0.097
18.26833	0.101
18.27000	0.112
18.27167	0.111
18.27333	0.099
18.27500	0.101
18.27667	0.110
18.27833	0.109
18.28000	0.095
18.28167	0.097
18.28333	0.110
18.28500	0.114
18.28667	0.102
18.28833	0.104
18.29000	0.117
18.29167	0.115
18.29333	0.103
18.29500	0.105
18.29667	0.118
18.29833	0.116
18.30000	0.099
18.30167	0.098
18.30333	0.112
18.30500	0.112
18.30667	0.100
18.30833	0.099
18.31000	0.115
18.31167	0.119
18.31333	0.109
18.31500	0.105
18.31667	0.116
18.31833	0.117
18.32000	0.105
18.32167	0.099
18.32333	0.112
18.32500	0.116
18.32667	0.106
18.32833	0.099
18.33000	0.112
18.33167	0.112
18.33333	0.098
18.33500	0.090
18.33667	0.104
18.33833	0.110
18.34000	0.100
18.34167	0.095
18.34333	0.109
18.34500	0.111
18.34667	0.103
18.34833	0.099
18.35000	0.112
18.35167	0.116
18.35333	0.105
18.35500	0.097
18.35667	0.113
18.35833	0.117
18.36000	0.105
18.36167	0.098
18.36333	0.110
18.36500	0.114
18.36667	0.105
18.36833	0.093
18.37000	0.109
18.37167	0.117
18.37333	0.108
18.37500	0.095
18.37667	0.109
18.37833	0.119
18.38000	0.111
18.38167	0.100
18.38333	0.114
18.38500	0.121
18.38667	0.118
18.38833	0.107
18.39000	0.120
18.39167	0.126
18.39333	0.118
18.39500	0.107
18.39667	0.120
18.39833	0.126
18.40000	0.123
18.40167	0.111
18.40333	0.122
18.40500	0.124
18.40667	0.112
18.40833	0.097
18.41000	0.109
18.41167	0.118
18.41333	0.118
18.41500	0.108
18.41667	0.119
18.41833	0.124
18.42000	0.121
18.42167	0.105
18.42333	0.115
18.42500	0.124
18.42667	0.120
18.42833	0.106
18.43000	0.118
18.43167	0.125
18.43333	0.121
18.43500	0.106
18.43667	0.120
18.43833	0.133
18.44000	0.128
18.44167	0.112
18.44333	0.119
18.44500	0.128
18.44667	0.123
18.44833	0.108
18.45000	0.116
18.45167	0.128
18.45333	0.127
18.45500	0.112
18.45667	0.116
18.45833	0.125
18.46000	0.118
18.46167	0.105
18.46333	0.113
18.46500	0.126
18.46667	0.125
18.46833	0.112
18.47000	0.116
18.47167	0.125
18.47333	0.122
18.47500	0.105
18.47667	0.107
18.47833	0.118
18.48000	0.115
18.48167	0.104
18.48333	0.106
18.48500	0.117
18.48667	0.116
18.48833	0.107
18.49000	0.108
18.49167	0.119
18.49333	0.118
18.49500	0.106
18.49667	0.104
18.49833	0.118
18.50000	0.122
18.50167	0.111
18.50333	0.109
18.50500	0.123
18.50667	0.122
18.50833	0.111
18.51000	0.108
18.51167	0.120
18.51333	0.122
18.51500	0.112
18.51667	0.106
18.51833	0.119
18.52000	0.119
18.52167	0.109
18.52333	0.107
18.52500	0.120
18.52667	0.124
18.52833	0.116
18.53000	0.107
18.53167	0.120
18.53333	0.122
18.53500	0.114
18.53667	0.110
18.53833	0.125
18.54000	0.128
18.54167	0.117
18.54333	0.110
18.54500	0.123
18.54667	0.124
18.54833	0.115
18.55000	0.110
18.55167	0.127
18.55333	0.130
18.55500	0.118
18.55667	0.112
18.55833	0.124
18.56000	0.125
18.56167	0.116
18.56333	0.103
