RSLT0112 (Chromatogram RI)	
13.75333	43.425
13.75500	43.432
13.75667	43.418
13.75833	43.411
13.76000	43.407
13.76167	43.381
13.76333	43.335
13.76500	43.293
13.76667	43.257
13.76833	43.198
13.77000	43.120
13.77167	43.043
13.77333	42.975
13.77500	42.885
13.77667	42.774
13.77833	42.662
13.78000	42.563
13.78167	42.442
13.78333	42.300
13.78500	42.158
13.78667	42.030
13.78833	41.883
13.79000	41.716
13.79167	41.550
13.79333	41.401
13.79500	41.230
13.79667	41.040
13.79833	40.844
13.80000	40.666
13.80167	40.474
13.80333	40.260
13.80500	40.045
13.80667	39.846
13.80833	39.630
13.81000	39.395
13.81167	39.158
13.81333	38.940
13.81500	38.705
13.81667	38.454
13.81833	38.198
13.82000	37.960
13.82167	37.710
13.82333	37.440
13.82500	37.168
13.82667	36.921
13.82833	36.654
13.83000	36.372
13.83167	36.085
13.83333	35.823
13.83500	35.550
13.83667	35.259
13.83833	34.963
13.84000	34.689
13.84167	34.403
13.84333	34.099
13.84500	33.794
13.84667	33.508
13.84833	33.213
13.85000	32.906
13.85167	32.596
13.85333	32.305
13.85500	32.010
13.85667	31.700
13.85833	31.382
13.86000	31.087
13.86167	30.788
13.86333	30.473
13.86500	30.154
13.86667	29.859
13.86833	29.562
13.87000	29.247
13.87167	28.925
13.87333	28.626
13.87500	28.323
13.87667	28.009
13.87833	27.689
13.88000	27.395
13.88167	27.099
13.88333	26.788
13.88500	26.470
13.88667	26.175
13.88833	25.882
13.89000	25.578
13.89167	25.268
13.89333	24.979
13.89500	24.690
13.89667	24.389
13.89833	24.086
13.90000	23.801
13.90167	23.519
13.90333	23.225
13.90500	22.924
13.90667	22.646
13.90833	22.376
13.91000	22.090
13.91167	21.796
13.91333	21.525
13.91500	21.257
13.91667	20.974
13.91833	20.689
13.92000	20.423
13.92167	20.162
13.92333	19.896
13.92500	19.619
13.92667	19.362
13.92833	19.110
13.93000	18.845
13.93167	18.577
13.93333	18.330
13.93500	18.096
13.93667	17.847
13.93833	17.592
13.94000	17.352
13.94167	17.121
13.94333	16.880
13.94500	16.631
13.94667	16.402
13.94833	16.186
13.95000	15.957
13.95167	15.716
13.95333	15.492
13.95500	15.281
13.95667	15.063
13.95833	14.833
13.96000	14.617
13.96167	14.420
13.96333	14.214
13.96500	13.998
13.96667	13.796
13.96833	13.610
13.97000	13.411
13.97167	13.200
13.97333	13.002
13.97500	12.827
13.97667	12.639
13.97833	12.440
13.98000	12.253
13.98167	12.083
13.98333	11.902
13.98500	11.715
13.98667	11.541
13.98833	11.384
13.99000	11.214
13.99167	11.035
13.99333	10.866
13.99500	10.714
13.99667	10.554
13.99833	10.385
14.00000	10.227
14.00167	10.089
14.00333	9.940
14.00500	9.784
14.00667	9.634
14.00833	9.502
14.01000	9.361
14.01167	9.208
14.01333	9.065
14.01500	8.938
14.01667	8.808
14.01833	8.664
14.02000	8.530
14.02167	8.417
14.02333	8.299
14.02500	8.166
14.02667	8.039
14.02833	7.935
14.03000	7.817
14.03167	7.692
14.03333	7.575
14.03500	7.474
14.03667	7.366
14.03833	7.246
14.04000	7.132
14.04167	7.035
14.04333	6.933
14.04500	6.821
14.04667	6.714
14.04833	6.629
14.05000	6.538
14.05167	6.431
14.05333	6.324
14.05500	6.244
14.05667	6.160
14.05833	6.062
14.06000	5.966
14.06167	5.891
14.06333	5.812
14.06500	5.717
14.06667	5.624
14.06833	5.554
14.07000	5.484
14.07167	5.400
14.07333	5.313
14.07500	5.244
14.07667	5.178
14.07833	5.098
14.08000	5.015
14.08167	4.956
14.08333	4.897
14.08500	4.825
14.08667	4.747
14.08833	4.687
14.09000	4.627
14.09167	4.552
14.09333	4.478
14.09500	4.425
14.09667	4.372
14.09833	4.309
14.10000	4.242
14.10167	4.197
14.10333	4.151
14.10500	4.087
14.10667	4.021
14.10833	3.972
14.11000	3.934
14.11167	3.879
14.11333	3.816
14.11500	3.774
14.11667	3.733
14.11833	3.679
14.12000	3.620
14.12167	3.581
14.12333	3.548
14.12500	3.500
14.12667	3.444
14.12833	3.406
14.13000	3.373
14.13167	3.325
14.13333	3.271
14.13500	3.235
14.13667	3.204
14.13833	3.164
14.14000	3.117
14.14167	3.085
14.14333	3.060
14.14500	3.022
14.14667	2.972
14.14833	2.942
14.15000	2.919
14.15167	2.883
14.15333	2.836
14.15500	2.807
14.15667	2.787
14.15833	2.754
14.16000	2.711
14.16167	2.686
14.16333	2.666
14.16500	2.635
14.16667	2.589
14.16833	2.563
14.17000	2.545
14.17167	2.519
14.17333	2.481
14.17500	2.458
14.17667	2.445
14.17833	2.416
14.18000	2.378
14.18167	2.353
14.18333	2.340
14.18500	2.316
14.18667	2.280
14.18833	2.260
14.19000	2.250
14.19167	2.227
14.19333	2.196
14.19500	2.174
14.19667	2.167
14.19833	2.151
14.20000	2.121
14.20167	2.097
14.20333	2.085
14.20500	2.066
14.20667	2.034
14.20833	2.013
14.21000	2.007
14.21167	1.990
14.21333	1.960
14.21500	1.936
14.21667	1.929
14.21833	1.917
14.22000	1.890
14.22167	1.867
14.22333	1.862
14.22500	1.853
14.22667	1.831
14.22833	1.814
14.23000	1.811
14.23167	1.798
14.23333	1.775
14.23500	1.752
14.23667	1.746
14.23833	1.736
14.24000	1.709
14.24167	1.687
14.24333	1.683
14.24500	1.676
14.24667	1.655
14.24833	1.632
14.25000	1.627
14.25167	1.617
14.25333	1.595
14.25500	1.576
14.25667	1.576
14.25833	1.574
14.26000	1.553
14.26167	1.536
14.26333	1.538
14.26500	1.535
14.26667	1.521
14.26833	1.497
14.27000	1.495
14.27167	1.493
14.27333	1.473
14.27500	1.455
14.27667	1.454
14.27833	1.451
14.28000	1.437
14.28167	1.408
14.28333	1.406
14.28500	1.405
14.28667	1.385
14.28833	1.359
14.29000	1.363
14.29167	1.365
14.29333	1.348
14.29500	1.329
14.29667	1.326
14.29833	1.325
14.30000	1.309
14.30167	1.295
14.30333	1.298
14.30500	1.301
14.30667	1.296
14.30833	1.273
14.31000	1.275
14.31167	1.275
14.31333	1.268
14.31500	1.243
14.31667	1.242
14.31833	1.241
14.32000	1.231
14.32167	1.210
14.32333	1.213
14.32500	1.215
14.32667	1.207
14.32833	1.185
14.33000	1.190
14.33167	1.192
14.33333	1.178
14.33500	1.156
14.33667	1.158
14.33833	1.165
14.34000	1.159
14.34167	1.133
14.34333	1.131
14.34500	1.134
14.34667	1.126
14.34833	1.104
14.35000	1.109
14.35167	1.111
14.35333	1.100
14.35500	1.075
14.35667	1.074
14.35833	1.077
14.36000	1.072
14.36167	1.057
14.36333	1.053
14.36500	1.055
14.36667	1.045
14.36833	1.028
14.37000	1.030
14.37167	1.035
14.37333	1.030
14.37500	1.004
14.37667	1.004
14.37833	1.007
14.38000	1.003
14.38167	0.984
14.38333	0.985
14.38500	0.993
14.38667	0.987
14.38833	0.969
14.39000	0.969
14.39167	0.977
14.39333	0.975
14.39500	0.958
14.39667	0.955
14.39833	0.961
14.40000	0.958
14.40167	0.939
14.40333	0.934
14.40500	0.942
14.40667	0.938
14.40833	0.921
14.41000	0.917
14.41167	0.923
14.41333	0.923
14.41500	0.912
14.41667	0.912
14.41833	0.921
14.42000	0.918
14.42167	0.904
14.42333	0.887
14.42500	0.894
14.42667	0.891
14.42833	0.877
14.43000	0.871
14.43167	0.880
14.43333	0.877
14.43500	0.860
14.43667	0.851
14.43833	0.861
14.44000	0.860
14.44167	0.845
14.44333	0.838
14.44500	0.848
14.44667	0.849
14.44833	0.840
14.45000	0.830
14.45167	0.840
14.45333	0.843
14.45500	0.832
14.45667	0.815
14.45833	0.823
14.46000	0.827
14.46167	0.817
14.46333	0.798
14.46500	0.802
14.46667	0.805
14.46833	0.797
14.47000	0.784
14.47167	0.792
14.47333	0.797
14.47500	0.791
14.47667	0.777
14.47833	0.785
14.48000	0.786
14.48167	0.775
14.48333	0.758
14.48500	0.763
14.48667	0.767
14.48833	0.760
14.49000	0.747
14.49167	0.757
14.49333	0.762
14.49500	0.753
14.49667	0.738
14.49833	0.747
14.50000	0.752
14.50167	0.745
14.50333	0.732
14.50500	0.740
14.50667	0.745
14.50833	0.740
14.51000	0.727
14.51167	0.732
14.51333	0.736
14.51500	0.730
14.51667	0.715
14.51833	0.718
14.52000	0.723
14.52167	0.719
14.52333	0.706
14.52500	0.715
14.52667	0.723
14.52833	0.716
14.53000	0.693
14.53167	0.695
14.53333	0.705
14.53500	0.700
14.53667	0.683
14.53833	0.688
14.54000	0.698
14.54167	0.697
14.54333	0.681
14.54500	0.683
14.54667	0.691
14.54833	0.689
14.55000	0.670
14.55167	0.674
14.55333	0.689
14.55500	0.686
14.55667	0.670
14.55833	0.668
14.56000	0.678
14.56167	0.675
14.56333	0.657
14.56500	0.656
14.56667	0.669
14.56833	0.668
14.57000	0.652
14.57167	0.651
14.57333	0.662
14.57500	0.662
14.57667	0.645
14.57833	0.641
14.58000	0.656
14.58167	0.659
14.58333	0.647
14.58500	0.642
14.58667	0.650
14.58833	0.651
14.59000	0.639
14.59167	0.637
14.59333	0.648
14.59500	0.646
14.59667	0.632
14.59833	0.625
14.60000	0.636
14.60167	0.640
14.60333	0.627
14.60500	0.622
14.60667	0.634
14.60833	0.638
14.61000	0.625
14.61167	0.613
14.61333	0.624
14.61500	0.627
14.61667	0.612
14.61833	0.605
14.62000	0.617
14.62167	0.616
14.62333	0.602
14.62500	0.592
14.62667	0.608
14.62833	0.610
14.63000	0.597
14.63167	0.588
14.63333	0.601
14.63500	0.605
14.63667	0.596
14.63833	0.584
14.64000	0.597
14.64167	0.598
14.64333	0.587
14.64500	0.577
14.64667	0.587
14.64833	0.590
14.65000	0.579
14.65167	0.564
14.65333	0.573
14.65500	0.578
14.65667	0.570
14.65833	0.558
14.66000	0.573
14.66167	0.574
14.66333	0.568
14.66500	0.557
14.66667	0.569
14.66833	0.573
14.67000	0.565
14.67167	0.550
14.67333	0.560
14.67500	0.563
14.67667	0.554
14.67833	0.542
14.68000	0.555
14.68167	0.561
14.68333	0.556
14.68500	0.543
14.68667	0.551
14.68833	0.557
14.69000	0.549
14.69167	0.535
14.69333	0.545
14.69500	0.549
14.69667	0.543
14.69833	0.530
14.70000	0.538
14.70167	0.544
14.70333	0.537
14.70500	0.520
14.70667	0.523
14.70833	0.531
14.71000	0.527
14.71167	0.513
14.71333	0.522
14.71500	0.527
14.71667	0.520
14.71833	0.503
14.72000	0.513
14.72167	0.521
14.72333	0.518
14.72500	0.506
14.72667	0.511
14.72833	0.518
14.73000	0.515
14.73167	0.501
14.73333	0.507
14.73500	0.514
14.73667	0.509
14.73833	0.493
14.74000	0.493
14.74167	0.500
14.74333	0.498
14.74500	0.479
14.74667	0.481
14.74833	0.490
14.75000	0.486
14.75167	0.472
14.75333	0.474
14.75500	0.484
14.75667	0.481
14.75833	0.465
14.76000	0.468
14.76167	0.481
14.76333	0.477
14.76500	0.464
14.76667	0.464
14.76833	0.476
14.77000	0.473
14.77167	0.460
14.77333	0.460
14.77500	0.472
14.77667	0.471
14.77833	0.459
14.78000	0.457
14.78167	0.468
14.78333	0.464
14.78500	0.445
14.78667	0.439
14.78833	0.450
14.79000	0.450
14.79167	0.437
14.79333	0.433
14.79500	0.447
14.79667	0.449
14.79833	0.439
14.80000	0.436
14.80167	0.452
14.80333	0.451
14.80500	0.439
14.80667	0.434
14.80833	0.444
14.81000	0.442
14.81167	0.426
14.81333	0.422
14.81500	0.437
14.81667	0.439
14.81833	0.426
14.82000	0.419
14.82167	0.434
14.82333	0.431
14.82500	0.416
14.82667	0.405
14.82833	0.419
14.83000	0.418
14.83167	0.405
14.83333	0.400
14.83500	0.415
14.83667	0.416
14.83833	0.405
14.84000	0.399
14.84167	0.412
14.84333	0.416
14.84500	0.408
14.84667	0.395
14.84833	0.403
14.85000	0.402
14.85167	0.389
14.85333	0.380
14.85500	0.397
14.85667	0.405
14.85833	0.391
14.86000	0.381
14.86167	0.391
14.86333	0.393
14.86500	0.383
14.86667	0.368
14.86833	0.376
14.87000	0.380
14.87167	0.370
14.87333	0.361
14.87500	0.372
14.87667	0.376
14.87833	0.364
14.88000	0.351
14.88167	0.365
14.88333	0.372
14.88500	0.363
14.88667	0.349
14.88833	0.359
14.89000	0.368
14.89167	0.363
14.89333	0.349
14.89500	0.358
14.89667	0.366
14.89833	0.360
14.90000	0.346
14.90167	0.355
14.90333	0.366
14.90500	0.361
14.90667	0.348
14.90833	0.357
14.91000	0.366
14.91167	0.360
14.91333	0.341
14.91500	0.348
14.91667	0.357
14.91833	0.355
14.92000	0.341
14.92167	0.347
14.92333	0.358
14.92500	0.355
14.92667	0.340
14.92833	0.344
14.93000	0.354
14.93167	0.349
14.93333	0.334
14.93500	0.339
14.93667	0.352
14.93833	0.345
14.94000	0.334
14.94167	0.338
14.94333	0.345
14.94500	0.340
14.94667	0.324
14.94833	0.325
14.95000	0.337
14.95167	0.333
14.95333	0.318
14.95500	0.320
14.95667	0.331
14.95833	0.331
14.96000	0.321
14.96167	0.324
14.96333	0.340
14.96500	0.340
14.96667	0.326
14.96833	0.327
14.97000	0.336
14.97167	0.333
14.97333	0.319
14.97500	0.319
14.97667	0.329
14.97833	0.323
14.98000	0.312
14.98167	0.313
14.98333	0.325
14.98500	0.321
14.98667	0.308
14.98833	0.304
14.99000	0.315
14.99167	0.314
14.99333	0.303
14.99500	0.302
14.99667	0.318
14.99833	0.319
15.00000	0.305
15.00167	0.302
15.00333	0.315
15.00500	0.314
15.00667	0.300
15.00833	0.297
15.01000	0.312
15.01167	0.313
15.01333	0.301
15.01500	0.296
15.01667	0.309
15.01833	0.313
15.02000	0.303
15.02167	0.298
15.02333	0.312
15.02500	0.313
15.02667	0.299
15.02833	0.292
15.03000	0.304
15.03167	0.308
15.03333	0.299
15.03500	0.289
15.03667	0.302
15.03833	0.304
15.04000	0.292
15.04167	0.289
15.04333	0.303
15.04500	0.307
15.04667	0.296
15.04833	0.287
15.05000	0.299
15.05167	0.302
15.05333	0.292
15.05500	0.284
15.05667	0.297
15.05833	0.303
15.06000	0.292
15.06167	0.281
15.06333	0.292
15.06500	0.297
15.06667	0.290
15.06833	0.280
15.07000	0.288
15.07167	0.294
15.07333	0.289
15.07500	0.283
15.07667	0.293
15.07833	0.296
15.08000	0.284
15.08167	0.276
15.08333	0.287
15.08500	0.292
15.08667	0.286
15.08833	0.275
15.09000	0.287
15.09167	0.294
15.09333	0.289
15.09500	0.278
15.09667	0.285
15.09833	0.290
15.10000	0.281
15.10167	0.265
15.10333	0.273
15.10500	0.282
15.10667	0.274
15.10833	0.264
15.11000	0.277
15.11167	0.288
15.11333	0.281
15.11500	0.265
15.11667	0.272
15.11833	0.281
15.12000	0.278
15.12167	0.265
15.12333	0.272
15.12500	0.282
15.12667	0.281
15.12833	0.271
15.13000	0.275
15.13167	0.282
15.13333	0.274
15.13500	0.262
15.13667	0.269
15.13833	0.277
15.14000	0.271
15.14167	0.259
15.14333	0.262
15.14500	0.270
15.14667	0.267
15.14833	0.252
15.15000	0.257
15.15167	0.267
15.15333	0.262
15.15500	0.249
15.15667	0.255
15.15833	0.264
15.16000	0.261
15.16167	0.247
15.16333	0.251
15.16500	0.262
15.16667	0.259
15.16833	0.245
15.17000	0.250
15.17167	0.260
15.17333	0.254
15.17500	0.243
15.17667	0.247
15.17833	0.261
15.18000	0.257
15.18167	0.242
15.18333	0.249
15.18500	0.258
15.18667	0.258
15.18833	0.243
15.19000	0.243
15.19167	0.255
15.19333	0.254
15.19500	0.242
15.19667	0.244
15.19833	0.255
15.20000	0.257
15.20167	0.248
15.20333	0.250
15.20500	0.264
15.20667	0.264
15.20833	0.249
15.21000	0.250
15.21167	0.259
15.21333	0.256
15.21500	0.243
15.21667	0.246
15.21833	0.258
15.22000	0.257
15.22167	0.243
15.22333	0.239
15.22500	0.245
15.22667	0.247
15.22833	0.238
15.23000	0.234
15.23167	0.243
15.23333	0.246
15.23500	0.236
15.23667	0.234
15.23833	0.246
15.24000	0.250
15.24167	0.237
15.24333	0.235
15.24500	0.246
15.24667	0.246
15.24833	0.233
15.25000	0.228
15.25167	0.244
15.25333	0.249
15.25500	0.238
15.25667	0.229
15.25833	0.243
15.26000	0.249
15.26167	0.237
15.26333	0.232
15.26500	0.244
15.26667	0.243
15.26833	0.230
15.27000	0.222
15.27167	0.236
15.27333	0.244
15.27500	0.239
15.27667	0.232
15.27833	0.240
15.28000	0.247
15.28167	0.239
15.28333	0.230
15.28500	0.240
15.28667	0.245
15.28833	0.236
15.29000	0.226
15.29167	0.237
15.29333	0.244
15.29500	0.238
15.29667	0.229
15.29833	0.241
15.30000	0.244
15.30167	0.233
15.30333	0.220
15.30500	0.232
15.30667	0.241
15.30833	0.234
15.31000	0.224
15.31167	0.234
15.31333	0.243
15.31500	0.237
15.31667	0.224
15.31833	0.232
15.32000	0.235
15.32167	0.225
15.32333	0.212
15.32500	0.224
15.32667	0.233
15.32833	0.229
15.33000	0.216
15.33167	0.226
15.33333	0.231
15.33500	0.227
15.33667	0.216
15.33833	0.228
15.34000	0.235
15.34167	0.230
15.34333	0.215
15.34500	0.223
15.34667	0.233
15.34833	0.230
15.35000	0.215
15.35167	0.224
15.35333	0.233
15.35500	0.228
15.35667	0.215
15.35833	0.224
15.36000	0.232
15.36167	0.232
15.36333	0.216
15.36500	0.221
15.36667	0.230
15.36833	0.227
15.37000	0.214
15.37167	0.220
15.37333	0.227
15.37500	0.223
15.37667	0.210
15.37833	0.218
15.38000	0.226
15.38167	0.225
15.38333	0.210
15.38500	0.216
15.38667	0.224
15.38833	0.221
15.39000	0.206
15.39167	0.209
15.39333	0.221
15.39500	0.222
15.39667	0.204
15.39833	0.204
15.40000	0.213
15.40167	0.213
15.40333	0.202
15.40500	0.205
15.40667	0.216
15.40833	0.215
15.41000	0.198
15.41167	0.201
15.41333	0.217
15.41500	0.219
15.41667	0.207
15.41833	0.206
15.42000	0.218
15.42167	0.217
15.42333	0.203
15.42500	0.204
15.42667	0.219
15.42833	0.222
15.43000	0.211
15.43167	0.210
15.43333	0.222
15.43500	0.221
15.43667	0.207
15.43833	0.202
15.44000	0.213
15.44167	0.215
15.44333	0.201
15.44500	0.200
15.44667	0.214
15.44833	0.215
15.45000	0.202
15.45167	0.199
15.45333	0.213
15.45500	0.217
15.45667	0.207
15.45833	0.203
15.46000	0.215
15.46167	0.217
15.46333	0.205
15.46500	0.200
15.46667	0.214
15.46833	0.216
15.47000	0.204
15.47167	0.198
15.47333	0.211
15.47500	0.215
15.47667	0.205
15.47833	0.197
15.48000	0.215
15.48167	0.219
15.48333	0.205
15.48500	0.193
15.48667	0.205
15.48833	0.207
15.49000	0.197
15.49167	0.190
15.49333	0.207
15.49500	0.213
15.49667	0.200
15.49833	0.191
15.50000	0.204
15.50167	0.205
15.50333	0.194
15.50500	0.185
15.50667	0.198
15.50833	0.199
15.51000	0.191
15.51167	0.183
15.51333	0.195
15.51500	0.199
15.51667	0.190
15.51833	0.179
15.52000	0.192
15.52167	0.197
15.52333	0.190
15.52500	0.179
15.52667	0.195
15.52833	0.201
15.53000	0.192
15.53167	0.180
15.53333	0.192
15.53500	0.201
15.53667	0.195
15.53833	0.181
15.54000	0.191
15.54167	0.197
15.54333	0.187
15.54500	0.171
15.54667	0.181
15.54833	0.188
15.55000	0.183
15.55167	0.171
15.55333	0.183
15.55500	0.191
15.55667	0.189
15.55833	0.177
15.56000	0.187
15.56167	0.195
15.56333	0.192
15.56500	0.177
15.56667	0.185
15.56833	0.192
15.57000	0.186
15.57167	0.172
15.57333	0.181
15.57500	0.193
15.57667	0.192
15.57833	0.178
15.58000	0.186
15.58167	0.194
15.58333	0.191
15.58500	0.175
15.58667	0.179
15.58833	0.187
15.59000	0.185
15.59167	0.172
15.59333	0.177
15.59500	0.186
15.59667	0.186
15.59833	0.176
15.60000	0.179
15.60167	0.190
15.60333	0.188
15.60500	0.175
15.60667	0.173
15.60833	0.186
15.61000	0.186
15.61167	0.172
15.61333	0.170
15.61500	0.181
15.61667	0.181
15.61833	0.170
15.62000	0.168
15.62167	0.178
15.62333	0.178
15.62500	0.163
15.62667	0.164
15.62833	0.181
15.63000	0.183
15.63167	0.171
15.63333	0.168
15.63500	0.182
15.63667	0.180
15.63833	0.166
15.64000	0.162
15.64167	0.172
15.64333	0.174
15.64500	0.167
15.64667	0.166
15.64833	0.180
15.65000	0.183
15.65167	0.170
15.65333	0.164
15.65500	0.178
15.65667	0.179
15.65833	0.166
15.66000	0.160
15.66167	0.176
15.66333	0.179
15.66500	0.170
15.66667	0.162
15.66833	0.174
15.67000	0.174
15.67167	0.163
15.67333	0.156
15.67500	0.172
15.67667	0.176
15.67833	0.165
15.68000	0.157
15.68167	0.168
15.68333	0.171
15.68500	0.162
15.68667	0.156
15.68833	0.168
15.69000	0.173
15.69167	0.167
15.69333	0.157
15.69500	0.168
15.69667	0.173
15.69833	0.164
15.70000	0.154
15.70167	0.164
15.70333	0.168
15.70500	0.163
15.70667	0.153
15.70833	0.164
15.71000	0.166
15.71167	0.158
15.71333	0.150
15.71500	0.166
15.71667	0.170
15.71833	0.160
15.72000	0.144
15.72167	0.157
15.72333	0.162
15.72500	0.158
15.72667	0.152
15.72833	0.163
15.73000	0.168
15.73167	0.163
15.73333	0.148
15.73500	0.153
15.73667	0.157
15.73833	0.151
15.74000	0.139
15.74167	0.149
15.74333	0.157
15.74500	0.148
15.74667	0.134
15.74833	0.144
15.75000	0.150
15.75167	0.145
15.75333	0.133
15.75500	0.145
15.75667	0.155
15.75833	0.154
15.76000	0.141
15.76167	0.149
15.76333	0.157
15.76500	0.150
15.76667	0.136
15.76833	0.139
15.77000	0.148
15.77167	0.148
15.77333	0.139
15.77500	0.142
15.77667	0.148
15.77833	0.142
15.78000	0.129
15.78167	0.133
15.78333	0.147
15.78500	0.148
15.78667	0.138
15.78833	0.142
15.79000	0.152
15.79167	0.148
15.79333	0.133
15.79500	0.136
15.79667	0.147
15.79833	0.147
15.80000	0.134
15.80167	0.135
15.80333	0.147
15.80500	0.143
15.80667	0.133
15.80833	0.137
15.81000	0.150
15.81167	0.148
15.81333	0.131
15.81500	0.131
15.81667	0.142
15.81833	0.141
15.82000	0.128
15.82167	0.128
15.82333	0.138
15.82500	0.137
15.82667	0.121
15.82833	0.121
15.83000	0.133
15.83167	0.137
15.83333	0.124
15.83500	0.120
15.83667	0.132
15.83833	0.138
15.84000	0.129
15.84167	0.129
15.84333	0.142
15.84500	0.145
15.84667	0.132
15.84833	0.128
15.85000	0.139
15.85167	0.143
15.85333	0.130
15.85500	0.125
15.85667	0.137
15.85833	0.139
15.86000	0.131
15.86167	0.125
15.86333	0.137
15.86500	0.138
15.86667	0.128
15.86833	0.119
15.87000	0.134
15.87167	0.137
15.87333	0.124
15.87500	0.117
15.87667	0.131
15.87833	0.131
15.88000	0.119
15.88167	0.113
15.88333	0.125
15.88500	0.129
15.88667	0.120
15.88833	0.115
15.89000	0.129
15.89167	0.136
15.89333	0.124
15.89500	0.115
15.89667	0.125
15.89833	0.127
15.90000	0.118
15.90167	0.110
15.90333	0.120
15.90500	0.123
15.90667	0.115
15.90833	0.107
15.91000	0.119
15.91167	0.125
15.91333	0.117
15.91500	0.111
15.91667	0.122
15.91833	0.129
15.92000	0.120
15.92167	0.111
15.92333	0.120
15.92500	0.123
15.92667	0.116
15.92833	0.107
15.93000	0.118
15.93167	0.127
15.93333	0.120
15.93500	0.110
15.93667	0.120
15.93833	0.127
15.94000	0.119
15.94167	0.109
15.94333	0.118
15.94500	0.123
15.94667	0.115
15.94833	0.104
15.95000	0.111
15.95167	0.115
15.95333	0.104
15.95500	0.091
15.95667	0.102
15.95833	0.111
15.96000	0.106
15.96167	0.094
15.96333	0.104
15.96500	0.110
15.96667	0.103
15.96833	0.095
15.97000	0.102
15.97167	0.109
15.97333	0.107
15.97500	0.098
15.97667	0.105
15.97833	0.112
15.98000	0.106
15.98167	0.094
15.98333	0.101
15.98500	0.113
15.98667	0.106
15.98833	0.091
15.99000	0.094
15.99167	0.104
15.99333	0.098
15.99500	0.088
15.99667	0.096
15.99833	0.105
16.00000	0.103
16.00167	0.092
16.00333	0.102
16.00500	0.112
16.00667	0.108
16.00833	0.091
16.01000	0.095
16.01167	0.104
16.01333	0.105
16.01500	0.095
16.01667	0.097
16.01833	0.105
16.02000	0.101
16.02167	0.088
16.02333	0.093
16.02500	0.102
16.02667	0.098
16.02833	0.087
16.03000	0.093
16.03167	0.103
16.03333	0.103
16.03500	0.092
16.03667	0.093
16.03833	0.101
16.04000	0.102
16.04167	0.090
16.04333	0.092
16.04500	0.104
16.04667	0.101
16.04833	0.086
16.05000	0.089
16.05167	0.100
16.05333	0.095
16.05500	0.081
16.05667	0.079
16.05833	0.089
16.06000	0.092
16.06167	0.083
16.06333	0.082
16.06500	0.094
16.06667	0.093
16.06833	0.076
16.07000	0.077
16.07167	0.092
16.07333	0.094
16.07500	0.081
16.07667	0.076
16.07833	0.085
16.08000	0.088
16.08167	0.076
16.08333	0.074
16.08500	0.085
16.08667	0.088
16.08833	0.079
16.09000	0.077
16.09167	0.088
16.09333	0.092
16.09500	0.079
16.09667	0.075
16.09833	0.088
16.10000	0.096
16.10167	0.086
16.10333	0.079
16.10500	0.087
16.10667	0.086
16.10833	0.077
16.11000	0.072
16.11167	0.080
16.11333	0.082
16.11500	0.068
16.11667	0.061
16.11833	0.075
16.12000	0.082
16.12167	0.076
16.12333	0.071
16.12500	0.084
16.12667	0.092
16.12833	0.080
16.13000	0.069
16.13167	0.079
16.13333	0.085
16.13500	0.077
16.13667	0.065
16.13833	0.077
16.14000	0.084
16.14167	0.073
16.14333	0.064
16.14500	0.078
16.14667	0.084
16.14833	0.073
16.15000	0.058
16.15167	0.070
16.15333	0.075
16.15500	0.064
16.15667	0.053
16.15833	0.064
16.16000	0.071
16.16167	0.063
16.16333	0.049
16.16500	0.060
16.16667	0.068
16.16833	0.061
16.17000	0.050
16.17167	0.063
16.17333	0.069
16.17500	0.063
16.17667	0.054
16.17833	0.062
16.18000	0.069
16.18167	0.065
16.18333	0.055
16.18500	0.067
16.18667	0.073
16.18833	0.067
16.19000	0.055
16.19167	0.064
16.19333	0.072
16.19500	0.067
16.19667	0.051
16.19833	0.060
16.20000	0.067
16.20167	0.062
16.20333	0.050
16.20500	0.058
16.20667	0.066
16.20833	0.061
16.21000	0.048
16.21167	0.057
16.21333	0.066
16.21500	0.062
16.21667	0.048
16.21833	0.055
16.22000	0.063
16.22167	0.056
16.22333	0.039
16.22500	0.048
16.22667	0.058
16.22833	0.057
16.23000	0.041
16.23167	0.049
16.23333	0.058
16.23500	0.058
16.23667	0.046
16.23833	0.053
16.24000	0.063
16.24167	0.060
16.24333	0.047
16.24500	0.051
16.24667	0.064
16.24833	0.065
16.25000	0.051
16.25167	0.056
16.25333	0.065
16.25500	0.064
16.25667	0.048
16.25833	0.049
16.26000	0.058
16.26167	0.060
16.26333	0.046
16.26500	0.048
16.26667	0.061
16.26833	0.064
16.27000	0.051
16.27167	0.052
16.27333	0.064
16.27500	0.065
16.27667	0.051
16.27833	0.050
16.28000	0.063
16.28167	0.065
16.28333	0.051
16.28500	0.047
16.28667	0.057
16.28833	0.055
16.29000	0.042
16.29167	0.041
16.29333	0.053
16.29500	0.054
16.29667	0.044
16.29833	0.041
16.30000	0.050
16.30167	0.047
16.30333	0.035
16.30500	0.030
16.30667	0.045
16.30833	0.050
16.31000	0.043
16.31167	0.037
16.31333	0.054
16.31500	0.061
16.31667	0.051
16.31833	0.042
16.32000	0.054
16.32167	0.055
16.32333	0.045
16.32500	0.035
16.32667	0.045
16.32833	0.050
16.33000	0.038
16.33167	0.029
16.33333	0.043
16.33500	0.045
16.33667	0.036
16.33833	0.029
16.34000	0.042
