RSLT1234 (Chromatogram RI)	
16.92500	4.951
16.92667	4.878
16.92833	4.828
16.93000	4.773
16.93167	4.704
16.93333	4.641
16.93500	4.592
16.93667	4.533
16.93833	4.465
16.94000	4.399
16.94167	4.356
16.94333	4.309
16.94500	4.251
16.94667	4.191
16.94833	4.154
16.95000	4.107
16.95167	4.047
16.95333	3.990
16.95500	3.951
16.95667	3.906
16.95833	3.850
16.96000	3.799
16.96167	3.766
16.96333	3.726
16.96500	3.676
16.96667	3.625
16.96833	3.595
16.97000	3.558
16.97167	3.512
16.97333	3.465
16.97500	3.439
16.97667	3.408
16.97833	3.366
16.98000	3.320
16.98167	3.296
16.98333	3.268
16.98500	3.224
16.98667	3.180
16.98833	3.158
16.99000	3.133
16.99167	3.096
16.99333	3.052
16.99500	3.031
16.99667	3.012
16.99833	2.977
17.00000	2.934
17.00167	2.916
17.00333	2.899
17.00500	2.867
17.00667	2.826
17.00833	2.805
17.01000	2.786
17.01167	2.756
17.01333	2.721
17.01500	2.703
17.01667	2.688
17.01833	2.662
17.02000	2.624
17.02167	2.609
17.02333	2.595
17.02500	2.569
17.02667	2.534
17.02833	2.521
17.03000	2.511
17.03167	2.487
17.03333	2.452
17.03500	2.434
17.03667	2.426
17.03833	2.406
17.04000	2.375
17.04167	2.365
17.04333	2.356
17.04500	2.333
17.04667	2.300
17.04833	2.286
17.05000	2.281
17.05167	2.265
17.05333	2.236
17.05500	2.221
17.05667	2.217
17.05833	2.198
17.06000	2.170
17.06167	2.159
17.06333	2.155
17.06500	2.137
17.06667	2.107
17.06833	2.095
17.07000	2.094
17.07167	2.077
17.07333	2.050
17.07500	2.043
17.07667	2.041
17.07833	2.025
17.08000	1.997
17.08167	1.986
17.08333	1.986
17.08500	1.974
17.08667	1.951
17.08833	1.942
17.09000	1.942
17.09167	1.931
17.09333	1.907
17.09500	1.895
17.09667	1.894
17.09833	1.884
17.10000	1.860
17.10167	1.851
17.10333	1.855
17.10500	1.846
17.10667	1.821
17.10833	1.806
17.11000	1.807
17.11167	1.798
17.11333	1.776
17.11500	1.765
17.11667	1.772
17.11833	1.765
17.12000	1.748
17.12167	1.736
17.12333	1.740
17.12500	1.732
17.12667	1.711
17.12833	1.698
17.13000	1.701
17.13167	1.697
17.13333	1.675
17.13500	1.658
17.13667	1.661
17.13833	1.660
17.14000	1.647
17.14167	1.634
17.14333	1.639
17.14500	1.636
17.14667	1.620
17.14833	1.605
17.15000	1.609
17.15167	1.603
17.15333	1.586
17.15500	1.570
17.15667	1.578
17.15833	1.579
17.16000	1.566
17.16167	1.547
17.16333	1.553
17.16500	1.556
17.16667	1.542
17.16833	1.525
17.17000	1.529
17.17167	1.527
17.17333	1.515
17.17500	1.501
17.17667	1.505
17.17833	1.503
17.18000	1.490
17.18167	1.472
17.18333	1.479
17.18500	1.481
17.18667	1.467
17.18833	1.452
17.19000	1.460
17.19167	1.458
17.19333	1.448
17.19500	1.431
17.19667	1.439
17.19833	1.443
17.20000	1.430
17.20167	1.411
17.20333	1.414
17.20500	1.417
17.20667	1.406
17.20833	1.385
17.21000	1.387
17.21167	1.392
17.21333	1.381
17.21500	1.362
17.21667	1.369
17.21833	1.377
17.22000	1.370
17.22167	1.352
17.22333	1.357
17.22500	1.361
17.22667	1.353
17.22833	1.333
17.23000	1.338
17.23167	1.340
17.23333	1.331
17.23500	1.309
17.23667	1.315
17.23833	1.323
17.24000	1.319
17.24167	1.300
17.24333	1.306
17.24500	1.308
17.24667	1.299
17.24833	1.279
17.25000	1.281
17.25167	1.287
17.25333	1.283
17.25500	1.267
17.25667	1.267
17.25833	1.274
17.26000	1.267
17.26167	1.249
17.26333	1.249
17.26500	1.258
17.26667	1.253
17.26833	1.236
17.27000	1.234
17.27167	1.241
17.27333	1.236
17.27500	1.219
17.27667	1.218
17.27833	1.227
17.28000	1.222
17.28167	1.206
17.28333	1.204
17.28500	1.214
17.28667	1.211
17.28833	1.197
17.29000	1.193
17.29167	1.200
17.29333	1.191
17.29500	1.175
17.29667	1.173
17.29833	1.180
17.30000	1.175
17.30167	1.158
17.30333	1.151
17.30500	1.162
17.30667	1.164
17.30833	1.149
17.31000	1.143
17.31167	1.148
17.31333	1.141
17.31500	1.126
17.31667	1.125
17.31833	1.139
17.32000	1.139
17.32167	1.125
17.32333	1.118
17.32500	1.129
17.32667	1.128
17.32833	1.115
17.33000	1.108
17.33167	1.116
17.33333	1.114
17.33500	1.101
17.33667	1.093
17.33833	1.103
17.34000	1.100
17.34167	1.084
17.34333	1.074
17.34500	1.086
17.34667	1.084
17.34833	1.069
17.35000	1.058
17.35167	1.069
17.35333	1.072
17.35500	1.060
17.35667	1.046
17.35833	1.055
17.36000	1.057
17.36167	1.046
17.36333	1.030
17.36500	1.044
17.36667	1.044
17.36833	1.028
17.37000	1.014
17.37167	1.027
17.37333	1.032
17.37500	1.021
17.37667	1.010
17.37833	1.021
17.38000	1.025
17.38167	1.012
17.38333	0.999
17.38500	1.007
17.38667	1.005
17.38833	0.992
17.39000	0.981
17.39167	0.993
17.39333	0.998
17.39500	0.990
17.39667	0.979
17.39833	0.986
17.40000	0.988
17.40167	0.978
17.40333	0.959
17.40500	0.967
17.40667	0.974
17.40833	0.962
17.41000	0.946
17.41167	0.955
17.41333	0.958
17.41500	0.945
17.41667	0.928
17.41833	0.936
17.42000	0.942
17.42167	0.936
17.42333	0.921
17.42500	0.928
17.42667	0.933
17.42833	0.921
17.43000	0.903
17.43167	0.909
17.43333	0.921
17.43500	0.915
17.43667	0.901
17.43833	0.907
17.44000	0.916
17.44167	0.910
17.44333	0.895
17.44500	0.899
17.44667	0.908
17.44833	0.903
17.45000	0.887
17.45167	0.893
17.45333	0.903
17.45500	0.895
17.45667	0.876
17.45833	0.877
17.46000	0.884
17.46167	0.879
17.46333	0.863
17.46500	0.868
17.46667	0.879
17.46833	0.874
17.47000	0.856
17.47167	0.856
17.47333	0.866
17.47500	0.863
17.47667	0.844
17.47833	0.845
17.48000	0.857
17.48167	0.853
17.48333	0.835
17.48500	0.835
17.48667	0.846
17.48833	0.837
17.49000	0.820
17.49167	0.822
17.49333	0.831
17.49500	0.828
17.49667	0.814
17.49833	0.814
17.50000	0.830
17.50167	0.829
17.50333	0.814
17.50500	0.810
17.50667	0.821
17.50833	0.817
17.51000	0.801
17.51167	0.794
17.51333	0.806
17.51500	0.808
17.51667	0.792
17.51833	0.788
17.52000	0.800
17.52167	0.799
17.52333	0.783
17.52500	0.779
17.52667	0.791
17.52833	0.790
17.53000	0.777
17.53167	0.771
17.53333	0.785
17.53500	0.784
17.53667	0.767
17.53833	0.756
17.54000	0.770
17.54167	0.772
17.54333	0.761
17.54500	0.751
17.54667	0.764
17.54833	0.765
17.55000	0.749
17.55167	0.733
17.55333	0.745
17.55500	0.743
17.55667	0.731
17.55833	0.721
17.56000	0.734
17.56167	0.735
17.56333	0.723
17.56500	0.714
17.56667	0.726
17.56833	0.727
17.57000	0.716
17.57167	0.704
17.57333	0.717
17.57500	0.717
17.57667	0.708
17.57833	0.696
17.58000	0.710
17.58167	0.715
17.58333	0.705
17.58500	0.691
17.58667	0.701
17.58833	0.704
17.59000	0.694
17.59167	0.682
17.59333	0.691
17.59500	0.695
17.59667	0.687
17.59833	0.675
17.60000	0.688
17.60167	0.694
17.60333	0.686
17.60500	0.676
17.60667	0.688
17.60833	0.695
17.61000	0.684
17.61167	0.666
17.61333	0.668
17.61500	0.674
17.61667	0.667
17.61833	0.653
17.62000	0.661
17.62167	0.670
17.62333	0.663
17.62500	0.650
17.62667	0.655
17.62833	0.660
17.63000	0.651
17.63167	0.638
17.63333	0.649
17.63500	0.658
17.63667	0.652
17.63833	0.638
17.64000	0.644
17.64167	0.651
17.64333	0.643
17.64500	0.631
17.64667	0.637
17.64833	0.645
17.65000	0.637
17.65167	0.624
17.65333	0.629
17.65500	0.639
17.65667	0.635
17.65833	0.621
17.66000	0.624
17.66167	0.634
17.66333	0.625
17.66500	0.610
17.66667	0.610
17.66833	0.619
17.67000	0.616
17.67167	0.606
17.67333	0.611
17.67500	0.622
17.67667	0.617
17.67833	0.602
17.68000	0.602
17.68167	0.610
17.68333	0.604
17.68500	0.591
17.68667	0.592
17.68833	0.603
17.69000	0.598
17.69167	0.583
17.69333	0.586
17.69500	0.601
17.69667	0.595
17.69833	0.583
17.70000	0.583
17.70167	0.595
17.70333	0.594
17.70500	0.581
17.70667	0.580
17.70833	0.591
17.71000	0.590
17.71167	0.578
17.71333	0.576
17.71500	0.590
17.71667	0.590
17.71833	0.578
17.72000	0.575
17.72167	0.589
17.72333	0.586
17.72500	0.576
17.72667	0.575
17.72833	0.587
17.73000	0.581
17.73167	0.566
17.73333	0.562
17.73500	0.575
17.73667	0.578
17.73833	0.565
17.74000	0.560
17.74167	0.570
17.74333	0.570
17.74500	0.557
17.74667	0.548
17.74833	0.561
17.75000	0.559
17.75167	0.546
17.75333	0.541
17.75500	0.555
17.75667	0.560
17.75833	0.549
17.76000	0.544
17.76167	0.557
17.76333	0.559
17.76500	0.549
17.76667	0.542
17.76833	0.552
17.77000	0.556
17.77167	0.544
17.77333	0.536
17.77500	0.548
17.77667	0.550
17.77833	0.536
17.78000	0.528
17.78167	0.541
17.78333	0.544
17.78500	0.533
17.78667	0.524
17.78833	0.538
17.79000	0.541
17.79167	0.529
17.79333	0.518
17.79500	0.531
17.79667	0.537
17.79833	0.529
17.80000	0.519
17.80167	0.530
17.80333	0.534
17.80500	0.522
17.80667	0.510
17.80833	0.521
17.81000	0.528
17.81167	0.519
17.81333	0.508
17.81500	0.519
17.81667	0.524
17.81833	0.514
17.82000	0.501
17.82167	0.512
17.82333	0.520
17.82500	0.512
17.82667	0.499
17.82833	0.506
17.83000	0.512
17.83167	0.507
17.83333	0.494
17.83500	0.503
17.83667	0.511
17.83833	0.503
17.84000	0.491
17.84167	0.502
17.84333	0.509
17.84500	0.502
17.84667	0.488
17.84833	0.500
17.85000	0.507
17.85167	0.501
17.85333	0.487
17.85500	0.496
17.85667	0.502
17.85833	0.494
17.86000	0.481
17.86167	0.487
17.86333	0.495
17.86500	0.490
17.86667	0.482
17.86833	0.491
17.87000	0.498
17.87167	0.487
17.87333	0.473
17.87500	0.482
17.87667	0.492
17.87833	0.483
17.88000	0.468
17.88167	0.474
17.88333	0.485
17.88500	0.480
17.88667	0.462
17.88833	0.468
17.89000	0.481
17.89167	0.478
17.89333	0.464
17.89500	0.468
17.89667	0.482
17.89833	0.481
17.90000	0.466
17.90167	0.466
17.90333	0.476
17.90500	0.474
17.90667	0.461
17.90833	0.461
17.91000	0.470
17.91167	0.466
17.91333	0.453
17.91500	0.454
17.91667	0.466
17.91833	0.466
17.92000	0.453
17.92167	0.453
17.92333	0.464
17.92500	0.464
17.92667	0.448
17.92833	0.450
17.93000	0.457
17.93167	0.454
17.93333	0.439
17.93500	0.437
17.93667	0.451
17.93833	0.451
17.94000	0.439
17.94167	0.441
17.94333	0.455
17.94500	0.457
17.94667	0.447
17.94833	0.446
17.95000	0.455
17.95167	0.455
17.95333	0.440
17.95500	0.437
17.95667	0.450
17.95833	0.448
17.96000	0.433
17.96167	0.429
17.96333	0.443
17.96500	0.447
17.96667	0.435
17.96833	0.429
17.97000	0.442
17.97167	0.443
17.97333	0.431
17.97500	0.426
17.97667	0.440
17.97833	0.443
17.98000	0.433
17.98167	0.426
17.98333	0.440
17.98500	0.443
17.98667	0.431
17.98833	0.424
17.99000	0.435
17.99167	0.435
17.99333	0.424
17.99500	0.416
17.99667	0.425
17.99833	0.429
18.00000	0.418
18.00167	0.410
18.00333	0.425
18.00500	0.432
18.00667	0.424
18.00833	0.418
18.01000	0.433
18.01167	0.436
18.01333	0.427
18.01500	0.416
18.01667	0.427
18.01833	0.432
18.02000	0.424
18.02167	0.410
18.02333	0.421
18.02500	0.425
18.02667	0.410
18.02833	0.398
18.03000	0.409
18.03167	0.416
18.03333	0.410
18.03500	0.400
18.03667	0.412
18.03833	0.419
18.04000	0.410
18.04167	0.399
18.04333	0.410
18.04500	0.417
18.04667	0.406
18.04833	0.392
18.05000	0.404
18.05167	0.410
18.05333	0.403
18.05500	0.390
18.05667	0.399
18.05833	0.406
18.06000	0.399
18.06167	0.387
18.06333	0.400
18.06500	0.408
18.06667	0.403
18.06833	0.390
18.07000	0.398
18.07167	0.408
18.07333	0.403
18.07500	0.387
18.07667	0.393
18.07833	0.402
18.08000	0.399
18.08167	0.385
18.08333	0.394
18.08500	0.402
18.08667	0.395
18.08833	0.379
18.09000	0.387
18.09167	0.398
18.09333	0.395
18.09500	0.378
18.09667	0.385
18.09833	0.394
18.10000	0.391
18.10167	0.374
18.10333	0.380
18.10500	0.391
18.10667	0.390
18.10833	0.377
18.11000	0.380
18.11167	0.390
18.11333	0.388
18.11500	0.375
18.11667	0.380
18.11833	0.391
18.12000	0.391
18.12167	0.375
18.12333	0.376
18.12500	0.389
18.12667	0.385
18.12833	0.369
18.13000	0.368
18.13167	0.379
18.13333	0.376
18.13500	0.361
18.13667	0.363
18.13833	0.378
18.14000	0.379
18.14167	0.366
18.14333	0.365
18.14500	0.376
18.14667	0.375
18.14833	0.363
18.15000	0.361
18.15167	0.375
18.15333	0.374
18.15500	0.364
18.15667	0.362
18.15833	0.374
18.16000	0.374
18.16167	0.362
18.16333	0.363
18.16500	0.376
18.16667	0.376
18.16833	0.365
18.17000	0.364
18.17167	0.377
18.17333	0.378
18.17500	0.366
18.17667	0.360
18.17833	0.372
18.18000	0.374
18.18167	0.361
18.18333	0.354
18.18500	0.366
18.18667	0.372
18.18833	0.365
18.19000	0.358
18.19167	0.371
18.19333	0.373
18.19500	0.361
18.19667	0.351
18.19833	0.364
18.20000	0.369
18.20167	0.357
18.20333	0.349
18.20500	0.365
18.20667	0.366
18.20833	0.354
18.21000	0.345
18.21167	0.361
18.21333	0.365
18.21500	0.358
18.21667	0.351
18.21833	0.365
18.22000	0.366
18.22167	0.356
18.22333	0.346
18.22500	0.360
18.22667	0.364
18.22833	0.360
18.23000	0.349
18.23167	0.363
18.23333	0.368
18.23500	0.358
18.23667	0.345
18.23833	0.357
18.24000	0.361
18.24167	0.355
18.24333	0.340
18.24500	0.350
18.24667	0.358
18.24833	0.351
18.25000	0.336
18.25167	0.352
18.25333	0.358
18.25500	0.350
18.25667	0.336
18.25833	0.345
18.26000	0.350
18.26167	0.345
18.26333	0.333
18.26500	0.343
18.26667	0.353
18.26833	0.348
18.27000	0.334
18.27167	0.350
18.27333	0.357
18.27500	0.349
18.27667	0.334
18.27833	0.341
18.28000	0.347
18.28167	0.343
18.28333	0.329
18.28500	0.339
18.28667	0.350
18.28833	0.345
18.29000	0.332
18.29167	0.340
18.29333	0.349
18.29500	0.347
18.29667	0.336
18.29833	0.342
18.30000	0.352
18.30167	0.348
18.30333	0.332
18.30500	0.337
18.30667	0.349
18.30833	0.342
18.31000	0.324
18.31167	0.331
18.31333	0.347
18.31500	0.344
18.31667	0.329
18.31833	0.330
18.32000	0.341
18.32167	0.339
18.32333	0.323
18.32500	0.329
18.32667	0.343
18.32833	0.340
18.33000	0.327
18.33167	0.328
18.33333	0.341
18.33500	0.336
18.33667	0.323
18.33833	0.322
18.34000	0.335
18.34167	0.335
18.34333	0.319
18.34500	0.319
18.34667	0.333
18.34833	0.332
18.35000	0.319
18.35167	0.316
18.35333	0.329
18.35500	0.330
18.35667	0.313
18.35833	0.312
18.36000	0.329
18.36167	0.332
18.36333	0.321
18.36500	0.319
18.36667	0.333
18.36833	0.336
18.37000	0.325
18.37167	0.318
18.37333	0.330
18.37500	0.333
18.37667	0.321
18.37833	0.316
18.38000	0.330
18.38167	0.332
18.38333	0.320
18.38500	0.315
18.38667	0.333
18.38833	0.339
18.39000	0.328
18.39167	0.317
18.39333	0.328
18.39500	0.330
18.39667	0.322
18.39833	0.314
18.40000	0.326
18.40167	0.324
18.40333	0.315
18.40500	0.313
18.40667	0.326
18.40833	0.330
18.41000	0.319
18.41167	0.309
18.41333	0.322
18.41500	0.323
18.41667	0.316
18.41833	0.308
18.42000	0.320
18.42167	0.327
18.42333	0.317
18.42500	0.305
18.42667	0.319
18.42833	0.322
18.43000	0.316
18.43167	0.306
18.43333	0.320
18.43500	0.327
18.43667	0.318
18.43833	0.305
18.44000	0.318
18.44167	0.323
18.44333	0.316
18.44500	0.301
18.44667	0.314
18.44833	0.320
18.45000	0.312
18.45167	0.303
18.45333	0.314
18.45500	0.322
18.45667	0.318
18.45833	0.306
18.46000	0.319
18.46167	0.325
18.46333	0.320
18.46500	0.307
18.46667	0.318
18.46833	0.326
18.47000	0.321
18.47167	0.307
18.47333	0.315
18.47500	0.321
18.47667	0.317
18.47833	0.306
18.48000	0.316
18.48167	0.324
18.48333	0.318
18.48500	0.305
18.48667	0.313
18.48833	0.320
18.49000	0.313
18.49167	0.299
18.49333	0.307
18.49500	0.318
18.49667	0.314
18.49833	0.300
18.50000	0.307
18.50167	0.319
18.50333	0.313
18.50500	0.299
18.50667	0.305
18.50833	0.315
18.51000	0.309
18.51167	0.294
18.51333	0.300
18.51500	0.310
18.51667	0.303
18.51833	0.290
18.52000	0.293
18.52167	0.307
18.52333	0.308
18.52500	0.294
18.52667	0.295
18.52833	0.308
18.53000	0.303
18.53167	0.293
18.53333	0.294
18.53500	0.308
18.53667	0.305
18.53833	0.291
18.54000	0.290
18.54167	0.304
18.54333	0.300
18.54500	0.289
18.54667	0.291
18.54833	0.302
18.55000	0.302
18.55167	0.290
18.55333	0.290
18.55500	0.303
18.55667	0.300
18.55833	0.288
18.56000	0.288
18.56167	0.303
18.56333	0.304
18.56500	0.289
18.56667	0.284
18.56833	0.298
18.57000	0.294
18.57167	0.280
18.57333	0.277
18.57500	0.292
18.57667	0.294
18.57833	0.280
18.58000	0.276
18.58167	0.291
18.58333	0.296
18.58500	0.286
18.58667	0.281
18.58833	0.296
18.59000	0.298
18.59167	0.284
18.59333	0.280
18.59500	0.291
18.59667	0.290
18.59833	0.279
18.60000	0.277
18.60167	0.293
18.60333	0.295
18.60500	0.283
18.60667	0.277
18.60833	0.291
18.61000	0.294
18.61167	0.283
18.61333	0.278
18.61500	0.293
18.61667	0.298
18.61833	0.291
18.62000	0.285
18.62167	0.297
18.62333	0.298
18.62500	0.291
18.62667	0.285
18.62833	0.295
18.63000	0.300
18.63167	0.288
18.63333	0.277
18.63500	0.289
18.63667	0.291
18.63833	0.281
18.64000	0.270
18.64167	0.281
18.64333	0.287
18.64500	0.279
18.64667	0.270
18.64833	0.282
18.65000	0.289
18.65167	0.284
18.65333	0.272
18.65500	0.280
18.65667	0.284
18.65833	0.275
18.66000	0.264
18.66167	0.275
18.66333	0.284
18.66500	0.281
18.66667	0.269
18.66833	0.278
18.67000	0.288
18.67167	0.279
18.67333	0.266
18.67500	0.276
18.67667	0.281
18.67833	0.273
18.68000	0.263
18.68167	0.272
18.68333	0.281
18.68500	0.276
18.68667	0.266
18.68833	0.278
18.69000	0.287
18.69167	0.283
18.69333	0.271
18.69500	0.280
18.69667	0.289
18.69833	0.282
18.70000	0.269
18.70167	0.279
18.70333	0.288
18.70500	0.281
18.70667	0.270
18.70833	0.277
18.71000	0.286
18.71167	0.282
18.71333	0.271
18.71500	0.277
18.71667	0.289
18.71833	0.281
18.72000	0.263
18.72167	0.272
18.72333	0.285
18.72500	0.282
18.72667	0.270
18.72833	0.275
18.73000	0.288
18.73167	0.285
18.73333	0.271
18.73500	0.274
18.73667	0.281
18.73833	0.276
18.74000	0.261
18.74167	0.264
18.74333	0.275
18.74500	0.277
18.74667	0.267
18.74833	0.273
18.75000	0.289
18.75167	0.284
18.75333	0.269
18.75500	0.273
18.75667	0.284
18.75833	0.282
18.76000	0.268
18.76167	0.274
18.76333	0.285
18.76500	0.283
18.76667	0.271
18.76833	0.273
18.77000	0.284
18.77167	0.285
18.77333	0.271
18.77500	0.271
18.77667	0.285
18.77833	0.287
18.78000	0.277
18.78167	0.279
18.78333	0.291
18.78500	0.290
18.78667	0.279
18.78833	0.279
18.79000	0.287
18.79167	0.286
18.79333	0.274
18.79500	0.274
18.79667	0.289
18.79833	0.288
18.80000	0.272
18.80167	0.269
18.80333	0.283
18.80500	0.284
18.80667	0.272
18.80833	0.268
18.81000	0.282
18.81167	0.281
18.81333	0.270
18.81500	0.264
18.81667	0.279
18.81833	0.282
18.82000	0.271
18.82167	0.270
18.82333	0.286
18.82500	0.290
18.82667	0.275
18.82833	0.266
18.83000	0.280
18.83167	0.284
18.83333	0.272
18.83500	0.265
18.83667	0.278
18.83833	0.285
18.84000	0.278
18.84167	0.271
18.84333	0.283
18.84500	0.289
18.84667	0.282
18.84833	0.272
18.85000	0.285
18.85167	0.290
18.85333	0.281
18.85500	0.274
18.85667	0.286
18.85833	0.293
18.86000	0.282
18.86167	0.269
18.86333	0.281
18.86500	0.287
18.86667	0.278
18.86833	0.271
18.87000	0.283
18.87167	0.290
18.87333	0.283
18.87500	0.273
18.87667	0.286
18.87833	0.289
18.88000	0.279
18.88167	0.268
18.88333	0.280
18.88500	0.285
18.88667	0.277
18.88833	0.269
18.89000	0.279
18.89167	0.287
18.89333	0.282
18.89500	0.269
18.89667	0.283
18.89833	0.292
18.90000	0.282
18.90167	0.269
18.90333	0.281
18.90500	0.289
18.90667	0.283
18.90833	0.270
18.91000	0.277
18.91167	0.282
18.91333	0.277
18.91500	0.263
18.91667	0.274
18.91833	0.280
18.92000	0.274
18.92167	0.262
18.92333	0.275
18.92500	0.287
18.92667	0.288
18.92833	0.274
18.93000	0.284
18.93167	0.292
18.93333	0.289
18.93500	0.273
18.93667	0.281
18.93833	0.289
18.94000	0.286
18.94167	0.273
18.94333	0.283
18.94500	0.294
18.94667	0.291
18.94833	0.275
18.95000	0.281
18.95167	0.295
18.95333	0.296
18.95500	0.283
18.95667	0.290
18.95833	0.299
18.96000	0.294
18.96167	0.278
18.96333	0.283
18.96500	0.295
18.96667	0.294
18.96833	0.281
18.97000	0.284
18.97167	0.294
18.97333	0.292
18.97500	0.280
18.97667	0.284
18.97833	0.295
18.98000	0.290
18.98167	0.276
18.98333	0.280
18.98500	0.290
18.98667	0.289
18.98833	0.278
18.99000	0.278
18.99167	0.291
18.99333	0.291
18.99500	0.277
18.99667	0.275
18.99833	0.289
19.00000	0.288
19.00167	0.277
19.00333	0.275
19.00500	0.292
19.00667	0.294
19.00833	0.285
19.01000	0.282
19.01167	0.294
19.01333	0.295
19.01500	0.283
19.01667	0.281
19.01833	0.294
19.02000	0.299
19.02167	0.289
19.02333	0.280
19.02500	0.292
19.02667	0.293
19.02833	0.284
19.03000	0.280
19.03167	0.295
19.03333	0.296
19.03500	0.286
19.03667	0.280
19.03833	0.292
19.04000	0.296
19.04167	0.286
19.04333	0.279
19.04500	0.294
19.04667	0.294
19.04833	0.283
19.05000	0.275
19.05167	0.290
19.05333	0.291
19.05500	0.281
19.05667	0.273
19.05833	0.290
19.06000	0.292
19.06167	0.282
19.06333	0.270
19.06500	0.285
19.06667	0.290
19.06833	0.280
19.07000	0.269
19.07167	0.284
19.07333	0.289
19.07500	0.284
19.07667	0.272
19.07833	0.287
19.08000	0.294
19.08167	0.289
19.08333	0.279
19.08500	0.292
19.08667	0.296
19.08833	0.289
19.09000	0.278
19.09167	0.291
19.09333	0.296
19.09500	0.287
19.09667	0.275
19.09833	0.287
19.10000	0.294
19.10167	0.289
19.10333	0.278
19.10500	0.294
19.10667	0.302
19.10833	0.292
19.11000	0.276
19.11167	0.285
19.11333	0.292
19.11500	0.288
19.11667	0.276
19.11833	0.287
19.12000	0.293
19.12167	0.287
19.12333	0.272
19.12500	0.280
19.12667	0.287
19.12833	0.281
19.13000	0.266
19.13167	0.275
19.13333	0.286
19.13500	0.280
19.13667	0.265
19.13833	0.270
19.14000	0.282
19.14167	0.275
19.14333	0.262
19.14500	0.268
19.14667	0.276
19.14833	0.273
19.15000	0.257
19.15167	0.265
19.15333	0.280
19.15500	0.281
19.15667	0.271
19.15833	0.277
19.16000	0.289
19.16167	0.283
19.16333	0.270
19.16500	0.273
19.16667	0.284
19.16833	0.281
19.17000	0.267
19.17167	0.268
19.17333	0.280
19.17500	0.276
19.17667	0.262
19.17833	0.265
19.18000	0.277
19.18167	0.278
19.18333	0.266
19.18500	0.270
19.18667	0.285
19.18833	0.282
19.19000	0.269
19.19167	0.267
19.19333	0.281
19.19500	0.281
19.19667	0.269
19.19833	0.266
19.20000	0.279
19.20167	0.278
19.20333	0.264
19.20500	0.261
19.20667	0.273
19.20833	0.275
19.21000	0.266
19.21167	0.266
19.21333	0.282
19.21500	0.283
19.21667	0.267
19.21833	0.261
19.22000	0.277
19.22167	0.278
19.22333	0.267
19.22500	0.264
19.22667	0.278
19.22833	0.281
19.23000	0.272
19.23167	0.268
19.23333	0.281
19.23500	0.281
19.23667	0.270
19.23833	0.262
19.24000	0.275
19.24167	0.278
19.24333	0.266
19.24500	0.261
19.24667	0.275
19.24833	0.275
19.25000	0.263
19.25167	0.255
19.25333	0.270
19.25500	0.275
19.25667	0.266
19.25833	0.258
19.26000	0.274
19.26167	0.278
19.26333	0.265
19.26500	0.254
19.26667	0.270
19.26833	0.274
19.27000	0.264
19.27167	0.255
19.27333	0.268
19.27500	0.269
19.27667	0.263
19.27833	0.253
19.28000	0.268
19.28167	0.275
19.28333	0.268
19.28500	0.258
19.28667	0.270
19.28833	0.276
19.29000	0.267
19.29167	0.256
19.29333	0.269
19.29500	0.276
19.29667	0.270
19.29833	0.263
19.30000	0.276
19.30167	0.279
19.30333	0.269
19.30500	0.261
19.30667	0.273
19.30833	0.279
19.31000	0.266
19.31167	0.255
19.31333	0.266
19.31500	0.275
19.31667	0.264
19.31833	0.251
19.32000	0.259
19.32167	0.271
19.32333	0.265
19.32500	0.255
19.32667	0.267
19.32833	0.277
19.33000	0.268
19.33167	0.254
19.33333	0.259
19.33500	0.270
19.33667	0.265
19.33833	0.251
19.34000	0.257
19.34167	0.265
19.34333	0.259
19.34500	0.245
19.34667	0.251
19.34833	0.259
19.35000	0.250
19.35167	0.238
19.35333	0.246
19.35500	0.259
19.35667	0.256
19.35833	0.246
19.36000	0.253
19.36167	0.261
19.36333	0.258
19.36500	0.243
19.36667	0.247
19.36833	0.259
19.37000	0.252
19.37167	0.239
19.37333	0.245
19.37500	0.263
19.37667	0.260
19.37833	0.246
19.38000	0.251
19.38167	0.266
19.38333	0.263
19.38500	0.248
19.38667	0.249
19.38833	0.263
19.39000	0.262
19.39167	0.248
19.39333	0.246
19.39500	0.256
19.39667	0.252
19.39833	0.240
19.40000	0.241
19.40167	0.253
19.40333	0.252
19.40500	0.237
19.40667	0.236
19.40833	0.249
19.41000	0.247
19.41167	0.234
19.41333	0.238
19.41500	0.257
19.41667	0.259
19.41833	0.246
19.42000	0.241
19.42167	0.254
19.42333	0.255
19.42500	0.242
19.42667	0.238
19.42833	0.252
19.43000	0.252
19.43167	0.239
19.43333	0.236
19.43500	0.252
19.43667	0.256
19.43833	0.245
19.44000	0.242
19.44167	0.253
19.44333	0.254
19.44500	0.241
19.44667	0.237
19.44833	0.252
19.45000	0.255
19.45167	0.243
19.45333	0.237
19.45500	0.252
19.45667	0.253
19.45833	0.245
19.46000	0.239
19.46167	0.252
19.46333	0.258
19.46500	0.248
19.46667	0.240
19.46833	0.253
19.47000	0.254
19.47167	0.242
19.47333	0.234
19.47500	0.249
19.47667	0.255
19.47833	0.246
19.48000	0.240
19.48167	0.256
19.48333	0.261
19.48500	0.250
19.48667	0.241
19.48833	0.250
19.49000	0.255
19.49167	0.247
19.49333	0.236
19.49500	0.248
19.49667	0.253
19.49833	0.242
19.50000	0.231
19.50167	0.243
19.50333	0.248
19.50500	0.239
19.50667	0.230
19.50833	0.239
19.51000	0.247
19.51167	0.240
